0,1,2,cardio
0.9657437,1.0183859,0.6219619,1
-1.8249218,1.7188915,-3.0845404e-06,1
-1.142533,0.35935798,-0.77418727,1
0.13377623,-1.2942125,-0.7943061,1
-0.85569566,0.77092403,0.18249603,1
1.1729034,-0.5532626,0.63499814,0
0.10530911,-0.5164956,0.26083362,1
1.0906639,-1.0527625,0.46130309,0
-0.7761993,-0.18697907,-0.8063165,1
0.06760967,-0.60738564,-1.1152196,0
-0.26940525,-1.9908564,0.54622054,1
1.5126292,-0.45199308,1.5266482,0
0.19401044,0.7057218,1.2934327,0
1.3381978,-2.2037666,-0.53275824,1
0.104472205,-0.1831549,-2.4041142,1
-0.2899491,1.3887509,0.29841825,1
2.238701,-1.6011571,0.00050483644,0
0.2855088,0.30807212,-2.1969132,1
0.14546922,-1.5512347,-0.053707466,0
-0.20632283,-2.3591144,0.5042524,0
0.015670324,1.016991,-0.8654912,1
2.2127225,0.29551375,-0.7552324,1
0.8218543,0.22171862,-0.047701366,1
0.37431362,0.029711932,-1.6313555,1
0.29779392,0.800538,1.3671575,0
-1.5686846,1.2216104,-1.6253504,0
1.2903018,-0.022654032,0.6036183,0
0.48735496,0.5918726,-0.6188781,1
0.7841591,-0.52386236,-1.0927156,1
1.291061,-1.9642456,-2.0317416,0
-0.8402833,-0.42724612,-1.5010054,0
0.97064805,-0.31570533,0.39996648,0
0.18910299,0.49968162,-1.5202476,0
-0.11295035,-0.19017386,0.28898454,0
0.952095,-0.5756331,-1.1926252,1
-1.0685402,-0.15084743,-0.43836546,1
1.1389631,-1.6405517,0.7385144,1
-0.43843293,-0.02358274,0.6314208,1
-2.2190487,-0.16193518,-0.6104272,0
-2.059342,1.8161851,0.8650726,0
0.49810597,-1.1844665,0.7797594,1
-1.4658902,1.7519302,0.13479382,0
1.015303,0.7592998,0.43697232,0
-0.8215026,-0.33587763,1.6578715,1
-0.038077474,-2.3383772,0.09552911,1
-0.95919544,-0.04602017,1.8391669,0
-1.0148535,-0.7281163,-0.112325445,1
0.302183,0.7372526,0.55846363,1
-0.968704,1.1575904,-1.6649902,1
-1.538027,0.38993317,-0.6340367,1
-1.1577998,-1.5729878,-0.70142025,0
-1.7838386,1.4017512,0.15288946,1
-1.5361052,1.6057384,-0.32180288,1
-1.904219,0.22661142,-1.7576064,0
-0.84680367,-1.952521,0.7119409,0
1.6503272,2.197649,1.5903838,0
1.0535417,0.6134856,-1.7799177,0
-0.051747747,0.11895083,-0.60871285,0
2.0775645,-0.15439762,0.97040075,1
-0.8775334,0.3216819,-0.99481684,1
0.245293,2.3447707,-1.0710262,0
-0.7336653,-0.89882904,-1.544512,1
-0.13547216,0.29517213,-0.89132667,1
0.34588468,-0.7164816,-0.36607668,1
0.16956964,0.8312875,-0.57337314,1
1.0698786,-0.35409904,0.7271619,1
1.0050513,1.4055712,0.2376073,0
-0.63671446,0.30552417,1.4408226,1
1.820447,-0.31893575,-0.58813304,0
-0.26067105,0.14351545,-0.020155106,0
-0.6491915,0.21988046,1.8668916,0
-1.6531076,-0.5944146,-0.12970012,0
-0.42528856,0.22532217,-0.56520814,1
-0.26335034,1.6669074,-0.029750176,0
-1.4284633,1.2357086,0.78009915,1
0.70260984,0.49115863,0.017344823,1
-0.9589509,0.3109173,-1.0957907,0
0.37031344,-0.30324358,-0.049335476,1
-1.750416,1.2471683,-1.168714,0
1.1157343,1.4089898,2.128879,0
1.149878,0.78854764,-0.5429133,1
0.46367416,-0.27846774,-0.94855154,0
0.83890724,0.006267987,-1.1153773,0
0.3675629,1.2172407,-0.80962515,0
0.741125,-1.992962,-0.80574125,0
2.277285,-1.1731192,0.4576927,1
-0.79053783,-1.4631348,-2.2231243,0
-1.0481075,-0.9060986,0.28433636,1
-0.12067674,0.20209329,-1.2737824,0
0.9498479,-0.87872064,-0.5563712,0
-0.83496827,2.0240955,0.24210425,0
-0.74627566,0.823718,0.06679581,0
1.2046617,0.08769344,-0.49446252,0
0.3628759,-0.02718684,1.7160168,1
-0.48130932,-1.2445916,0.40900525,0
0.33965135,2.011699,-1.0842267,1
1.2846788,-1.280846,0.8748131,1
-1.2170309,1.1261631,-2.11699,1
-0.5777295,1.2050501,-0.34166858,1
-0.83165216,-1.8009886,1.8291202,0
0.51425964,-0.06467501,-0.088428915,1
-1.2159221,-1.2994467,-1.174055,0
-1.0683612,2.069202,-1.4191316,0
-0.39965534,1.2201626,-1.1770688,1
-0.4831306,1.2366925,0.55227625,1
-0.43633458,0.28643897,-1.5258609,1
-0.28541493,-2.3209708,-1.8152083,0
-0.06139247,-1.4683073,0.36463532,0
1.2799499,0.14981109,1.229586,1
0.0628034,1.4690732,2.397218,1
0.8549713,0.30393487,0.69280785,1
0.584127,-1.0523156,-0.1911159,1
0.506443,1.4333322,0.8832596,1
0.81130564,1.8428649,0.9682842,0
0.8715348,-1.262042,-1.0730723,1
-0.4035685,-0.57733727,0.29129368,1
0.15764378,-0.31031263,-0.8349393,1
-0.95107555,-0.58170086,1.7745558,0
0.83167404,0.101599716,-0.22155276,0
0.81196684,-0.027027264,0.6870069,0
-0.2970498,0.3971947,-1.0417196,1
-0.61318,-0.13779362,-0.4352852,1
0.13112861,0.47969455,-0.2177058,0
1.935999,1.404206,0.43338266,1
0.38654992,-0.01603029,0.36028594,1
-1.0364473,0.9679152,1.960905,0
-0.03384732,-0.33827376,-1.1180011,1
1.0615697,1.1641262,1.1177325,0
0.6030191,-2.491941,0.57509714,1
1.8416674,-1.9582442,2.0036964,0
0.9088473,-0.80141056,0.69887674,1
0.94042975,0.018824909,0.10515327,0
-0.19168659,0.51783663,0.12831004,1
1.2561703,0.536896,0.45467457,0
-0.56345993,2.6060688,-0.6195844,1
-0.23655209,-1.3172252,0.13181226,1
0.59092367,0.7969424,-1.7707992,0
0.4607098,0.7986007,-2.4228566,1
-0.48912847,-1.2669976,0.8015412,1
0.16208802,1.1941694,-1.3320312,0
0.9431668,0.8210102,0.60970145,0
-0.29106015,-0.5015651,0.17573828,0
0.86063206,0.068536706,-0.0728244,0
0.041414432,-1.1392171,-0.97283983,1
-1.4335719,-0.3733231,-0.89816725,0
-0.81900483,1.8327373,0.87018836,0
-0.3037899,0.21876366,0.36801508,1
0.0699866,0.17620021,-2.1541562,0
-0.8442462,0.27302295,-0.52055943,1
1.966718,-0.23434716,-1.7694572,0
0.22260447,1.4737736,-1.5782319,1
1.0998496,2.0600305,1.0931368,1
1.7843746,-0.74685955,0.12348841,0
-0.5931432,-0.6747052,0.4899343,1
0.4252571,0.763185,0.70267725,0
0.5425401,0.30659324,0.22841084,1
-0.0966831,0.40809748,1.0255395,1
-0.7543497,1.1679776,-0.47452003,1
-0.62988615,0.37413484,0.22178328,1
-0.6244699,0.22011775,1.3771806,0
0.34860647,1.6062806,-0.096616864,1
-1.4114759,-0.8590183,-0.9195843,0
-0.08521638,-1.2969506,0.72699094,1
-0.57927734,-0.12509967,0.5094846,0
-1.5522815,-1.4889365,-0.42412594,0
-0.29265282,0.3140968,-1.5561955,1
-0.68605244,-0.18764636,-1.4265852,0
-0.59536994,-1.4322892,1.1777289,0
0.66628253,0.11848838,-0.8643271,1
2.09643,-0.015428891,0.33403295,1
0.65499383,-0.5784296,0.22872582,1
-1.3903244,-0.3413834,-0.41112804,0
-0.30143118,0.20509028,-0.4488922,1
-2.2241893,-1.5102879,-1.1196212,1
-1.0089415,1.4852113,0.76807237,0
0.27083996,-1.0436066,-1.067908,1
0.48349968,0.7867701,0.20780069,1
0.70032316,-0.3417384,0.08303329,1
1.6153352,-1.9077073,-2.0173798,0
-0.26422542,1.2956389,-0.17211138,0
0.19582623,-1.1257621,0.82445705,1
-0.45298627,0.703148,-0.17545345,1
0.18736479,1.2276512,0.9927087,1
0.45840997,-1.1634452,-0.03681964,1
1.1067196,2.1334429,0.8886965,1
-1.5084268,-0.24720173,-1.2620604,1
-1.2459489,0.7835919,0.74099755,1
0.28329128,1.1850309,0.6656701,0
0.83713716,-0.5758709,0.5726036,0
-0.82971734,0.5984297,-0.4620347,1
-0.35145086,0.7656582,0.112239726,0
-0.7840806,0.6392816,-0.28719786,1
0.2831045,0.3119004,-0.46335205,1
0.8019256,-1.0710852,-0.3255766,0
1.3997371,0.33885008,0.72867006,1
0.6676968,0.29108948,0.7178271,0
0.60972124,0.0042911023,-0.75461555,1
0.46126044,1.4296036,-1.5567739,1
-0.9894254,0.3248791,-0.07426386,1
-0.64518046,-0.77440405,1.5862417,1
0.7807436,-0.47378993,-0.81823146,0
0.08653253,-1.9214694,-0.52895594,1
-1.1299555,0.49924573,-0.31959772,0
-0.8623732,0.9001539,-0.086709626,0
1.1007288,-1.6131418,0.9961036,0
-0.8605106,0.207757,-0.2284402,0
-1.1217599,0.61725575,-2.1445475,1
0.67582387,-1.7595385,0.1713385,1
-1.9854181,1.1436163,-0.8669728,1
0.81697893,-1.0837599,-0.46189395,0
-0.1638504,-1.2837718,1.3819035,0
0.6247207,0.9226386,0.540866,1
-0.9059591,-1.1690425,-0.028427245,1
2.122644,-0.800498,0.44352344,0
0.88020587,-0.37632298,0.5918517,1
0.18552658,1.3884943,0.043786686,0
1.0701828,0.7334098,-1.5702772,1
-1.8921665,0.2933447,-0.38630527,0
-0.23499289,0.28133178,-0.37061927,0
-0.15572962,0.14326239,0.8678817,0
1.1154726,-1.474636,-0.7961935,1
0.1537261,1.387895,-0.75687623,0
-0.00621311,-0.078135476,2.8182366,1
-0.51621354,-0.5999577,1.0683342,0
-1.0436532,-0.83837426,-0.39186278,0
0.24440108,0.7681558,0.9067046,1
-0.40024915,-0.7289314,-0.10705338,1
0.9933395,-1.0665014,-0.60209864,0
1.5509335,-0.011928966,-1.1249113,0
-2.789715,-0.8745236,1.9912541,1
0.33060884,1.0399728,-1.199251,1
-0.1790827,-0.24860722,0.9284638,1
-0.95144045,1.2313837,-0.7779804,0
-0.7171569,0.6352233,0.5813846,0
-1.7758384,-2.2724462,0.87240636,1
-1.6714628,-0.58487564,1.0067228,0
-1.1617856,0.1543517,0.18750316,1
-1.7741176,-1.2883674,1.4132655,0
-0.4933281,-2.3020635,1.1569107,1
1.6020211,0.06737648,1.8753303,0
-0.681856,-0.5524615,-0.08179941,1
0.57655627,0.75502247,-0.54823667,0
1.393269,-1.2933003,-0.66698533,0
1.0551883,-1.0438575,0.0040517747,1
0.88941437,-0.70040476,-0.74455094,1
-0.05037511,1.0462438,-1.3086578,1
-0.5194161,0.30662236,1.2911825,0
0.22096819,-1.5252423,-1.0025345,1
0.92133117,-1.4964815,-1.163098,1
-0.023799457,1.490764,1.5802236,0
-1.9646243,2.7299273,-0.48751727,0
0.8145,0.8299204,0.107004106,1
0.78694224,-0.3943082,0.93742,1
1.1341499,0.76140976,0.5921215,0
0.8118781,0.5975144,-0.49864972,0
0.66767776,-0.36229005,-0.6148834,0
-0.59068745,0.20365645,0.11725959,1
-0.63723063,0.43892732,0.7530562,0
-0.43997923,1.857964,-1.6744434,0
1.3417245,-0.31777814,0.59934634,1
-0.5252798,-1.1763873,1.0862445,1
-1.1353706,-1.1933506,-1.3025954,0
0.015311554,1.2047194,0.16194269,1
-0.8886579,-0.47186708,0.40616897,0
1.0903332,0.9471087,-0.24705517,0
-0.14132425,-0.19107647,0.013400373,1
-0.0358541,1.4157565,1.2046015,0
1.1458997,0.7786054,0.6984786,0
1.1678001,-1.3054178,-0.65222764,1
-0.12176271,-0.8747758,0.73887664,1
-1.7276725,1.368927,0.55941063,1
0.3212246,0.46916953,0.33493757,0
0.9352318,0.8091615,-0.28894526,1
1.3259438,-1.4807568,-0.61651474,0
-0.32508165,0.25886348,1.8201493,1
0.60663,-1.4683595,0.2801841,0
1.1104306,0.19370921,1.1304988,0
0.505693,-0.9093044,-0.73619187,1
-1.8998891,0.88399875,0.8331688,0
-0.15241097,0.63187116,-0.5581042,1
-0.57630694,-1.2594845,0.3940614,0
0.7859973,1.246359,0.19326228,0
1.173686,0.93637955,1.5415366,0
0.8404059,0.10972305,1.9665953,0
0.5584069,-1.3692425,2.385604,1
0.17472868,1.377074,-0.41521642,1
0.9521131,0.2734769,-1.4885029,1
-0.7197431,-0.040297013,-1.8556013,0
1.837651,-0.7888932,-0.22880195,0
-1.0884864,-1.0501206,-0.2688837,1
0.37786257,0.6739821,0.44975412,1
-0.1952492,2.713089,1.6749812,0
-1.0847006,1.5942646,-0.54635996,1
-0.72161096,-0.045127254,0.17939693,0
-0.60277957,-0.31969327,0.42427298,1
1.0630322,0.31722647,0.6306024,0
-0.9623287,0.5142618,0.24796745,1
-0.30593544,-1.3773242,-1.119513,1
0.028045587,-0.71612054,-0.21119249,0
-0.14671598,1.6405545,0.9302377,0
1.0732486,0.12563859,0.495624,1
-0.89597696,-1.4785845,-0.61526656,1
0.31219214,0.49878186,-0.18360409,1
-0.66157025,-0.040235832,0.91846085,1
0.6163825,-1.6393232,-1.4682434,0
-0.5809738,0.82952434,1.2511679,0
-1.1055359,1.4510106,-0.30260962,0
-0.14077377,0.053645413,1.2826123,1
1.1655674,0.51628286,0.37709293,1
-1.5952691,-1.5754249,-0.19584486,1
0.6271242,0.72865987,-0.62632823,1
-1.2228419,0.0155314505,-0.8164302,1
-1.0529641,1.3780675,0.7981182,1
1.0085483,-0.6642395,0.15161122,1
-1.3855648,0.1997836,0.717554,0
1.4135153,0.24925628,0.8045562,1
-0.3967251,0.7770674,1.0315995,1
-1.1324303,-0.0040821284,-0.96357536,1
0.30524907,-0.8874959,-1.9914355,0
-1.3399637,1.6474437,-0.7473761,1
0.8658887,1.1949047,-0.18298154,0
-1.0146852,0.5016924,-0.769656,0
-0.5270328,-0.02372868,0.9183842,1
-0.7234352,-0.6234989,1.5234855,0
0.11164978,-0.52649325,-1.144649,0
-0.19399692,0.08528429,0.50999135,0
-1.414931,0.18601793,1.785377,1
-0.012025591,-0.77797854,0.19227393,1
-0.82208604,1.696704,0.0004721023,0
-0.13096996,-0.14894503,0.5474605,0
1.2769936,0.7802942,-0.2380741,1
0.856615,-0.042863447,-0.9400647,1
-0.26151606,0.15255317,0.11698885,0
1.5191196,0.25324667,-0.15811574,0
0.5374498,-0.5788773,-1.2028501,0
0.12114967,-0.78385735,0.01486722,0
-0.11478512,-0.087101504,0.50457203,1
-0.37973395,-0.3209886,0.3967148,0
-0.4765285,0.08667956,1.0039785,1
0.42067155,0.92033255,-0.8349903,1
-0.523654,0.87377566,0.63940316,0
0.002270341,-1.6182035,0.21968506,1
1.8923975,0.23421255,1.3509012,0
0.6626699,0.09450851,-0.46102762,1
-2.1337175,-0.5593761,-1.9950117,0
-0.1974501,0.11948498,0.6989706,1
1.3187021,0.29961264,0.16470924,1
-0.9232351,1.2596194,-0.37885296,1
0.8800576,-0.3304876,-0.47670022,1
-0.51597315,-0.40080082,-0.65472025,1
-2.245156,-0.6191632,-1.5050055,0
-0.3530404,1.6482275,0.73962283,0
-1.0961405,-0.49862915,-0.054249197,1
0.41230607,-1.2017314,-0.6103357,1
0.73956877,-1.6448919,0.56616205,1
-0.18279827,0.44817588,-0.05906501,1
1.6199203,-0.5599134,0.8649467,0
-1.7493813,-1.2572117,-0.93269205,0
-0.5834429,-1.4696305,1.4748608,1
0.32218236,0.003457997,-1.2009085,0
0.9416487,0.1305854,0.8562224,1
0.5317876,0.6151079,-0.4556473,1
0.7552041,0.3358864,-1.5560782,1
-0.13319314,1.6373798,-0.6687796,0
1.3842223,-0.7973817,1.4563578,0
0.72626483,0.428457,-1.3829349,1
-0.7224606,0.22465101,0.74546576,1
-1.5930449,-0.6903455,-0.08073032,0
0.77587944,0.50432515,-0.014201261,0
1.9979029,-0.002378786,0.73675495,1
0.37726665,-2.3323898,0.26834852,0
-0.98193926,0.21979216,-1.1829811,1
-0.29967806,-1.6054424,0.05917057,1
-0.512285,0.07357223,0.25137147,1
1.3960463,0.5265525,-0.96427256,1
0.37572122,-2.4375956,0.19203484,0
-0.13916412,1.7217572,2.7593203,0
-0.3031109,-2.7199042,0.44950837,0
0.37497696,2.3578677,-2.18253,0
2.2621753,0.2628344,2.0679011,1
0.45202568,-0.9105999,2.0287888,0
-1.7163309,1.660514,1.811685,0
-1.0779347,-2.1892235,-1.1881548,1
-0.5700727,-1.9032336,0.67057943,0
0.032768037,0.27098703,0.54395646,1
0.9374162,0.18841842,-0.6808251,0
-0.6087143,-1.2604654,-1.8719894,1
0.09638378,-1.0837817,0.66039425,0
0.37890399,0.08677392,1.5105171,0
1.4924581,-0.8776546,-1.6238463,1
1.6480454,-1.0575522,-1.3055975,0
0.24092084,0.5183776,-0.63927287,0
-0.8348986,-1.2678732,-2.309521,1
-0.29930812,-1.5912511,-0.72530216,0
1.0136335,1.1830636,0.46296582,0
-1.6790007,0.39041162,1.703466,1
-0.84190327,1.7893344,1.487721,0
0.13693461,-2.39296,-1.9800966,0
0.90122074,0.79310924,-1.068904,1
0.49677595,1.6625177,-0.60479885,1
1.9717822,-0.34596384,-0.90623635,1
-0.8631201,-1.1625441,0.5333249,0
-2.0870383,-0.7378251,-0.9248889,0
-0.6385836,-1.6257503,-0.70527995,0
-0.50626457,0.649888,1.1796137,0
1.4555228,0.11950128,0.43117055,0
-0.8681173,-2.5776007,0.1363008,1
-0.5117312,-0.20053545,0.321716,1
0.6371011,-0.20124876,0.7940269,1
1.4537472,0.1943248,-0.015328202,0
-1.4069812,-0.21361302,1.5991851,0
-0.6741695,-0.5695527,0.027291343,0
1.1506946,0.18291211,-0.89308584,1
1.4542241,-0.13956825,-0.5733491,0
-0.7372948,0.100561135,1.1959639,0
-0.6633001,-0.03861533,-1.7300586,0
-0.20624313,0.8183674,2.6147099,0
0.30341947,0.88056743,-0.67694724,1
-1.011696,-1.1840426,0.05905918,0
-0.90201247,-0.32942685,-0.27819276,0
0.64452296,-0.9085767,0.19030488,1
0.015785139,-1.5080078,-1.762315,1
0.7115602,-1.378651,-0.44725204,0
0.5692365,0.11404869,-1.6385878,1
1.1594875,-0.036778852,1.1694164,1
0.9428534,1.6110702,-0.810682,1
-0.08411315,0.21557356,0.7455127,0
0.42235428,0.1709033,-0.73435515,0
0.8802182,0.8734743,-1.4432214,0
0.77911586,-1.4832402,0.20157215,0
0.018918214,0.09697814,0.74534345,1
0.7086048,-2.2203245,0.7333486,1
0.7471967,0.26390007,-1.621869,0
-0.177809,-1.2287792,0.34489787,0
-1.7198843,-1.0418276,-0.9107675,0
-0.8492126,-1.1088889,-0.06190876,1
-1.2451783,-1.9433184,0.21476369,1
0.14546391,-0.88406503,1.8878653,1
0.97952944,0.18944834,-0.37028033,0
-1.3282964,0.8601465,-0.40727538,0
0.59724724,-0.50714225,2.4679036,1
0.72150016,-0.89044654,0.7900259,0
1.3346747,2.0709407,1.3589566,1
-0.37653193,1.2574793,-0.30493003,0
-0.115588866,0.32344717,-1.6353213,0
0.10244748,-2.324268,-0.52463806,0
0.8862569,1.3894819,-1.1113554,0
-0.1273634,0.46387166,1.0783842,0
1.8291571,0.9095264,-0.5927059,1
1.198643,-0.59019274,-0.6405506,1
-2.3977056,-0.15227886,0.7544137,1
2.8155286,-0.50038654,-1.2119853,0
-0.017574241,-0.03459142,-1.8542961,1
1.4076018,-1.2645433,0.58471507,0
0.74256885,0.23276053,-0.8249061,0
0.70676064,-0.68722385,0.55735815,0
-1.0295517,0.51384366,-0.6641988,1
-0.59951,1.142446,-1.1593401,0
-1.5812737,-0.37950793,0.90032977,1
0.090753086,-3.904172,1.1921022,1
-0.74041736,-0.5616289,-0.9174787,1
-0.6660342,0.13488038,-1.9336926,0
1.2821758,0.20873038,-0.726065,1
-0.54962975,1.1851579,1.0935774,1
0.84998244,-2.3543172,-0.4395538,1
0.31001654,1.6340206,-1.4509853,0
-0.2579552,0.18417163,0.71784467,0
-0.9404228,-0.7202974,-0.97389793,1
-0.5299572,-1.4485198,0.010335423,0
-0.57768923,-0.15363152,-0.47709286,1
-1.5974114,-0.032875396,0.3412856,1
1.1423928,0.8456816,-0.090565324,1
-1.6358688,-0.47059873,-0.2316673,1
-0.36300114,-0.021739934,1.6379645,1
-2.170162,-1.2435198,1.9113966,1
-0.4211768,-1.2981788,1.2541741,0
-0.114898734,0.40048346,-0.87768555,1
-0.105173424,-0.56954175,1.4148035,1
0.10832754,-1.4490405,0.16570579,1
0.8377778,1.2555572,-1.1294184,1
0.43149394,0.7683496,-0.0013161078,0
0.070565134,0.0012316983,-1.3308489,0
1.060061,0.1441867,0.18472166,1
0.041436248,-0.06751378,0.115268394,0
-0.08696779,1.2252862,0.9667729,0
-0.3218804,0.3747909,0.9799124,1
0.29068264,1.3641601,-1.4947731,0
0.05267681,-0.61190575,1.2951063,0
0.43858287,-1.2934479,1.4702529,1
1.1686405,-0.021650843,-1.7256362,1
-2.2234437,-1.5217241,-1.1132467,1
0.26448908,-0.3510175,-0.32183844,0
0.45573062,-1.1144378,0.09039011,1
-1.6231675,-1.1347265,-0.068576455,0
0.69604784,-0.73071575,-0.8534477,0
-0.6559245,-1.2306699,-0.34778577,0
-0.9411389,-2.1926568,-0.26483524,0
-1.3200622,0.11139693,-1.005939,0
-0.90541506,0.060105868,-0.62405705,1
0.2586255,-0.056451473,-0.9509454,1
-0.47603562,-1.1664007,-0.28586045,1
0.29589236,2.0106442,-0.23972137,0
-0.7620111,0.771866,1.7692952,0
-1.4098191,-0.7514777,1.0569438,0
-0.154097,0.31462952,0.13171902,1
1.8389719,-1.4572225,-0.47455618,0
0.48141083,0.825587,-1.9287479,1
0.1418867,1.8686467,2.6196694,1
-0.4627157,-0.49425998,0.5899646,0
-0.28976482,-0.4483549,-1.6700183,0
1.0089643,1.2173146,0.5690586,0
0.08545545,0.6231246,-0.59969676,0
1.1287699,1.8610766,0.78035885,0
-0.23428872,0.80444515,-0.39633676,1
-1.3948792,0.9439273,2.455487,1
-0.9974527,1.5316746,-2.3249106,1
-0.77117354,-0.04928472,-0.3573122,0
-0.6804671,-0.8007326,-0.7187164,1
-0.9248427,-1.3598117,-0.5263135,0
-1.7929647,-7.710047e-05,0.41889906,0
-1.7791812,-1.0565712,1.8053074,0
0.053168762,-0.6843653,-0.22370958,0
1.0034721,-2.1792316,-0.7032391,1
0.380489,1.4873863,-0.7472868,1
0.08224187,0.74696773,0.09379439,1
-0.16452819,-1.9441134,0.7545495,1
-0.038682543,-1.4103677,-0.4768567,0
-0.15495391,0.2771322,-1.7296038,1
-1.4255809,0.13675684,-0.49214152,0
0.53520405,1.4761143,0.9816182,0
-0.45704797,1.1810474,-0.85192037,0
1.0652599,-0.4725111,-0.21049437,1
-3.294701,-0.06433718,-1.2073851,1
-0.06771823,-0.16689691,-0.5712723,1
1.3348242,-0.026310017,-0.8662087,1
-1.0142488,1.1779325,-0.14717935,0
0.62916005,0.2050789,-0.5167317,0
1.9315616,0.12398254,0.5169061,1
-0.08747241,-1.5792062,-0.30436924,0
1.11473,1.3669226,0.52449435,1
0.3356544,1.2800056,-1.316334,1
0.6660839,0.053734522,-0.4073105,1
-0.5310485,-1.1851586,-0.41034684,1
-1.0696635,0.2646433,-1.4090445,1
-0.9612223,1.8593931,0.38831404,0
1.2180462,0.07708135,-0.4971291,1
-0.92167056,-0.64862055,1.3044282,1
-0.14870131,1.6159778,0.55567497,1
