0,1,2,class_binary
0.056949377,-1.5876217,-0.38818285,0
-1.7295897,0.6316446,1.0729765,0
-0.62877977,-0.09916586,-0.2697934,1
-1.4072099,-0.098268405,-0.19087207,0
-0.8036155,1.3055375,1.4654539,0
-0.6064279,0.20136303,0.6081485,1
-0.25290293,-0.018226683,-1.2921755,1
0.8341181,1.6983621,1.3824689,0
0.8984472,-0.52866197,-0.19169003,0
-2.3626955,-0.7694667,0.20509478,0
-0.036210135,0.5510928,-0.31117463,1
0.78043187,1.1534386,-0.5491524,1
-0.52503246,-0.8268189,0.44325772,1
-1.302218,0.14672436,-0.24190363,1
0.6271726,0.084824115,0.10473597,0
-0.5283375,0.38425112,1.142572,0
-0.1918554,1.2825845,0.057056367,0
0.6915831,-1.5841658,1.3622047,1
-0.62754697,-0.7575579,-0.75954914,1
-0.7205974,0.39894944,0.14178649,0
0.15136582,-0.345678,0.40649977,1
-0.5755449,-0.9155431,-1.0238523,0
-0.24804166,0.15490413,-0.61560696,0
0.28268665,0.7504965,-0.9789203,0
-0.34523332,-1.692296,-1.4162235,0
0.840986,-1.9503589,-1.0829266,0
0.12506753,0.46731162,0.2718868,0
-0.3358137,2.168702,0.73993254,0
-0.6833517,0.62666726,-0.46289307,0
-1.6914493,0.7617678,0.03474477,1
-0.19040924,-1.1751027,0.8087406,1
0.01294551,0.42777827,-0.4476772,0
0.85171723,0.34212106,0.26736176,0
-0.8288478,1.6296993,-0.14145488,0
-0.13000698,1.8495345,0.34442833,1
0.18380307,-0.14714181,0.40136185,0
-0.42317754,-0.5230706,-1.3520012,1
2.5534613,-0.006922489,-0.892142,0
-0.2558731,-0.28638834,-1.0136325,0
-1.9495416,-1.5959591,-1.1778867,1
-0.3579514,2.2613876,1.1060766,0
1.6063027,-0.26461494,-0.13617437,1
0.23036516,-2.570663,-0.9661721,0
0.99353063,1.3642868,-0.61543095,0
2.451822,-1.5079604,-2.0608873,1
-0.90270674,-0.31737062,-0.280366,1
-0.45350102,0.5387258,-0.6369926,0
-1.2601993,1.3739507,-0.40562582,0
1.747139,-0.26072338,-0.10943079,0
1.3895282,-0.044217408,-2.4947047,0
-0.5215718,-1.5969976,0.029521763,0
-0.42347753,-0.30183956,-0.24936637,1
-1.775206,-0.313554,-0.3599366,0
0.8748076,-0.39115375,-0.93719864,0
0.6945018,-0.47459638,1.1035717,0
-0.05586995,-0.71773076,-1.6011133,1
-0.061658293,2.0285187,-0.30292305,0
-0.32412875,1.9791906,0.38942373,0
1.5318874,1.5260134,-2.5275433,1
-0.6372261,1.8580384,-0.6933737,1
-1.1555163,1.7733308,-0.6347848,0
-0.8847516,1.1150851,1.8208169,0
-1.8884532,-1.8968893,-1.3296698,1
-0.34881282,-0.888463,-1.3331394,0
1.0040457,-0.43656558,0.47074932,0
-2.0956986,-1.360828,-0.69225645,0
-0.059588194,-0.29435983,-0.5541682,1
2.2034352,1.6686069,1.1318824,1
0.09773984,0.56165624,-0.088254094,1
-0.84555566,0.04821028,0.80156744,0
-0.7439516,-0.59471744,0.63718224,0
2.042281,-0.6156662,1.4593269,1
-0.95082253,-0.16537052,0.93453366,0
-0.4176326,-1.490113,-0.97995865,1
-0.33669108,-0.6894566,1.8985927,0
-0.9265884,1.1831777,1.1367714,1
-1.7968659,-0.26718313,-0.050097167,1
-1.3127866,-0.3223909,-0.36710662,0
0.24597996,0.47894278,-0.028978258,1
1.0416818,-0.6947191,-0.97613,0
-1.0454583,0.55175614,-0.036368787,0
0.06542145,-0.70210147,0.89771175,1
0.21572287,0.4170709,-0.7432847,0
-1.3483875,0.45086738,0.30721366,1
-1.0416148,1.9579915,0.9259114,1
0.25267106,0.3726489,1.0722103,0
-1.2518207,0.99789107,-1.3546365,0
0.24168345,0.58155596,-0.58174574,1
0.39407033,1.0868375,0.4486189,0
0.7233635,-2.0338478,0.69155645,1
0.87318426,1.0981529,0.3885177,0
-0.76386464,0.81518257,1.5527183,0
-1.1816193,-0.5436417,-0.8881046,1
-0.0023709685,-1.0454512,-0.12185037,0
-0.64961505,-1.7614428,-0.2956346,1
-1.3752838,0.26640308,1.4102615,0
0.022535235,-1.2901213,-0.88630104,1
0.19014013,-1.8215315,-0.92195046,1
-0.70234436,-1.4689027,0.51895523,1
-1.2592624,-1.5322467,-0.44838047,0
0.002521038,0.4962511,0.5426667,0
-0.18112993,0.7662824,-0.12295182,1
-2.0415642,0.21092126,0.76477563,0
0.11851424,-0.29414535,-1.0983188,1
0.48677808,0.19417763,0.8688746,0
-0.18380386,-1.8220179,-1.0091751,0
1.5522392,1.1129742,0.4580369,0
-0.002083443,0.23272243,-0.69934326,1
-0.3919739,-1.2605782,-1.3462905,0
2.10132,0.3336202,-0.2588545,0
1.5150564,-1.7427812,0.3858723,0
0.36965096,-1.5393484,0.12780333,0
1.312302,0.8427428,1.0395606,1
0.208763,-1.8628649,0.05593358,1
1.2694962,-1.4082133,1.4819666,1
1.105449,1.0856438,0.3895973,0
0.72686803,2.6054213,0.51965606,0
-0.36184424,0.24716023,1.4353788,0
0.6452335,0.24417686,0.083282,0
0.66962105,0.58107287,0.81457996,0
0.65053946,0.9037707,1.1027808,0
0.5954679,-0.77252984,-0.46247756,0
0.5369624,0.47355556,-1.5572376,0
1.1940705,1.5439467,-0.8802556,0
0.9511584,0.695688,-0.856632,1
0.41459784,-0.051615477,-0.084766924,0
-0.35692376,-0.008809388,-0.9858526,0
1.9461709,0.9142032,1.7728487,0
-1.4010121,1.1391304,-1.2203772,0
0.64303124,0.30477318,-0.574575,0
1.1566025,0.6696243,1.9782732,1
-2.1791914,-0.83641744,1.5712103,1
-0.55951643,0.8683486,1.8475916,1
1.1304747,-1.1221828,0.72676367,0
0.6229849,-0.75730014,2.2812257,1
0.70479625,-0.2515011,1.4450513,1
0.12226826,1.0592058,-1.1460884,0
-0.060206294,-1.3928496,-0.14739771,0
-1.5857917,-0.3011602,-0.8396098,1
-0.60208464,-0.3847141,0.26199952,0
0.82968456,-1.0713711,0.82877856,0
-0.6710031,-1.6602672,2.126541,1
-0.41843376,0.468627,2.0193565,0
-0.9921987,0.083825186,-0.22790834,0
0.8382328,1.6615722,-1.7498527,1
-0.893805,0.41555345,-0.3763041,1
-1.6402153,-1.0100832,-0.39750013,0
0.4384438,0.5885081,-1.4096388,0
0.2590407,-0.3877224,0.2839402,0
1.0017235,0.96444905,0.6846807,0
-0.86644983,1.6217235,-1.4136236,1
0.41219687,-1.3454322,-0.7622397,0
0.7304636,0.19876711,0.952181,0
0.064828426,-1.1224182,-0.49738398,1
-1.2059269,0.6186547,2.25559,0
0.28991354,0.27260682,0.6562137,0
0.92592514,-0.70027536,0.29715005,0
1.0045099,0.5754541,-1.9096742,0
0.23989594,-2.374805,-0.77770007,0
0.23087966,1.3947632,0.7510127,0
2.3816085,-0.8575102,0.72658753,0
1.1297216,-0.32494372,0.79688525,1
-0.76281995,0.058674905,-0.3458088,1
-0.1707274,0.09396431,-0.8079871,1
-0.5557077,-0.6529908,-0.21689439,0
-0.40667647,0.65364707,-0.13203233,0
0.06493604,0.21638127,1.3252838,1
-0.3744387,-0.48817426,-0.18937887,0
-2.562718,-0.08533108,-0.56832916,0
-0.8891331,-0.65747976,-0.7055102,1
-0.56225395,0.5353976,1.9155943,0
0.17491621,0.64487076,2.6681376,0
0.757273,-0.7829902,0.38320893,1
0.24824992,-0.5583503,2.246324,0
-0.82225096,-0.2521584,-2.4227798,1
1.7804595,0.8590453,1.2319419,1
0.21741576,1.3817358,0.19895214,0
-0.70436907,0.57206273,-1.2391431,1
-0.28602076,-1.2557656,0.7042074,0
0.056792736,1.2863978,0.27649733,1
-0.30714548,0.1425614,0.48258626,0
0.40630686,-1.229759,-1.6399659,1
-1.604611,-0.93147564,-0.41425177,0
-0.2569977,0.009003021,0.024910614,1
2.2881496,-2.1739128,-0.23082602,1
1.2464546,-1.1623157,-2.5157566,0
1.1486734,1.4033419,1.6738932,0
0.50032055,0.6646063,1.3077333,0
-0.9593896,1.3368968,-0.9807278,0
1.5436208,1.6901338,-2.0517888,1
0.07592732,0.38070753,0.67983234,1
-0.059128582,1.1284938,1.7345436,0
-0.52631897,0.26266086,-1.0842061,1
0.8949591,-0.32098347,0.3215635,0
2.5706112,0.6033745,-0.2432932,1
-0.6361244,-0.018500388,1.6161199,0
0.55012786,0.67061025,1.3699797,0
0.598104,-0.81833506,0.24806459,0
0.29879403,0.99108595,-0.09788421,0
-0.82678014,-0.13893133,-0.3236899,1
0.14199044,-0.59425294,0.14535958,1
-0.86348736,1.3253374,-0.59640163,0
-0.28053254,1.9690018,1.1012735,1
-0.23799801,-0.2948947,0.5914351,0
0.35575873,0.73365223,-0.40462807,1
0.80526316,1.1306586,-0.7772244,0
-1.3442549,1.2201355,1.0425442,0
-1.0261396,0.07411963,0.012893423,0
0.92828834,0.8511154,1.2559249,0
-0.96480256,-0.26436317,-0.8246679,0
0.6238748,0.8567037,0.024959207,1
0.66649187,0.25567716,-0.41762328,0
-0.6612611,0.897223,1.3562086,0
-0.8902438,2.1354737,-0.4933841,0
1.1157742,-0.15401816,-0.08903009,0
-0.070163116,0.48453772,-0.19959956,1
-0.8773139,-0.066128194,2.1459417,0
0.7660449,-0.39682382,0.878849,0
-0.20263523,0.70372427,0.32950124,1
-0.23472208,-2.067948,0.6413896,1
0.3663116,1.0887395,2.7227345,1
0.17840971,-1.7593939,-1.2789636,0
0.19727373,0.7162698,1.1379405,0
0.105175816,1.53332,0.27160075,1
0.37451982,-1.0544622,-0.24858208,0
-0.48070553,-1.0342801,-0.8561897,0
1.9087312,-1.2427533,1.4911687,1
-0.5078785,0.9892014,0.1005972,0
-1.0364634,-0.35235414,-0.14179736,0
-1.6157851,-2.9586651,0.9991604,0
-0.6328517,0.3474543,0.6744742,1
1.441755,1.1589744,-1.4832969,0
0.5188834,0.52547497,0.75732994,0
-0.7198708,-1.0329758,-0.8777734,1
2.0243058,0.53318065,1.1827534,0
0.9865199,-0.18337774,-0.38810337,0
-1.065743,0.8704331,-0.6990346,0
-1.7240813,-0.15074113,-1.0783851,0
-0.91834,-0.24937367,-1.0962867,0
0.8408514,-0.93638825,0.9159299,0
0.8470707,0.22290602,0.2691105,0
-0.46905336,-1.4415278,0.51274276,0
-0.7282837,-0.35394353,1.0989172,0
0.21810934,-0.5175022,-0.82453734,1
-1.8215681,0.9656539,-1.165516,0
-1.0001379,1.4530668,1.114478,0
1.2476317,0.5085154,-1.1453927,0
0.5046085,0.89449644,-0.92098695,0
1.0306044,2.4699092,0.37861001,0
0.3688963,0.6766717,0.31607327,0
0.008119315,-1.202836,-0.725553,0
-1.2616675,1.4543097,0.9552485,1
0.022309005,-1.7783142,2.3367395,0
-0.2371431,0.3057627,-1.6715667,0
-0.051895663,1.1340423,-1.0642955,0
0.622955,0.68540514,0.7974449,1
-0.11346626,1.2885451,0.549581,0
-0.29136184,-1.3660853,0.8374225,0
0.5264806,0.68856394,1.424629,0
0.5201617,-2.3973885,-1.1562574,1
-1.7429363,-0.15821922,-1.3893607,1
-0.6794625,0.030066907,2.4799275,0
-0.26447046,-1.2157254,-0.8646109,0
-0.55756295,0.44756007,1.7365224,0
-0.52818877,-0.059759647,-0.53022695,0
0.5350144,0.6418108,1.1959491,0
-1.0704558,-0.12512305,-1.5185671,0
-2.2596514,0.48794472,0.827396,0
-1.2888441,0.98753774,0.23046446,1
-1.186682,0.5420858,0.59632385,0
-0.96042454,0.102191314,-0.12565726,0
0.78175557,-1.1167009,-0.93836963,0
-1.5988578,-0.7841749,-0.32741472,0
0.53272206,0.12574293,0.7381562,1
1.0628303,-1.1205541,-0.050235122,0
-0.9425389,-0.89477295,-0.10709581,0
-1.3422687,-0.025805771,1.6495612,0
-0.8837017,1.1541593,0.41203767,1
0.35188717,-1.2048858,-1.9007577,0
-0.14395052,0.5663389,0.17066988,0
-0.23099014,0.57905805,0.054864764,0
0.10465932,0.5280022,3.5015025,1
0.2684452,-0.5718605,-1.0978601,0
1.1675518,0.049817972,-0.5218065,0
-1.8719358,-0.7485674,-0.24973354,0
-0.06517929,-0.1687158,1.2702799,1
0.765447,1.9308987,0.4138993,0
-0.8603678,-0.101792336,-0.7834648,0
-1.4951524,-1.4704902,-1.1297561,0
-0.9140291,1.275737,1.5423167,0
-0.16157885,0.47548664,-0.90890396,1
1.0256238,0.8600471,0.64843905,1
-1.6091299,-0.008184791,-0.6643393,0
0.22496857,0.073023275,1.746163,0
0.41701677,-1.7983617,-0.5415518,0
-1.6538947,-0.5813903,1.4050372,0
-0.6478309,-0.1992153,0.5048817,0
-1.3722556,0.48441076,1.2800779,0
-0.57793605,-0.40622655,-0.051003262,1
-0.008664846,-0.3175274,2.0822008,0
1.5082414,-0.95354426,-2.9600272,0
-0.40331596,0.35982138,0.590051,0
-0.28768033,-2.0213945,-1.7714257,0
-0.31648585,-0.93589795,-1.4858621,0
-1.6476338,-1.662652,-1.9309016,0
-0.45056903,-1.3452307,1.0399511,0
-1.3540599,-1.6359456,-1.702596,0
0.60907674,-1.422461,0.0006572604,0
-0.7330859,-2.0376527,-0.31776112,0
-2.1547427,0.78014094,-0.537942,0
-0.94542754,0.3934052,0.22231387,1
1.1165676,-0.99982715,-2.585519,0
-0.029774051,0.4583227,-0.71839046,0
-0.07749705,0.84727514,0.8257409,0
-2.1644883,0.58567536,-0.44357356,1
-0.3218181,-0.9885597,2.0735466,1
-2.1111927,-0.43410003,-1.0368549,1
-3.0707953,-0.3629169,-0.69549596,1
-0.50787735,-1.6953721,-1.6786406,0
-0.73152,2.288313,0.7601293,0
1.0531042,-0.8468443,-0.6851437,1
0.9149978,0.6941604,0.16861582,1
-0.9559409,0.48940492,-0.7808307,0
1.1909297,-1.0256493,1.368098,0
-0.6897248,-0.20350532,-1.849175,0
-1.3181797,1.098891,1.0254554,0
0.83140194,0.30025738,1.398456,0
0.65181154,-2.3466177,0.9191495,0
0.59966993,-1.291533,0.6438439,0
1.2386383,-0.90029836,-2.4717572,0
0.93032366,-1.1868173,-1.3944085,0
-0.16437235,1.4728063,1.4730041,0
0.966621,-1.4163108,-1.4151063,0
0.53837824,2.006715,1.1693723,0
-0.3721531,0.1498441,-0.43269897,0
0.56883067,1.453608,1.6868762,1
0.20402354,1.3076632,1.0054853,1
-0.7651877,0.3451737,0.8565091,0
-0.12510246,-1.8491342,1.3798826,0
-0.58398384,-0.4306859,-1.017779,0
-0.11293611,0.706043,0.059968382,0
-0.1076293,-0.46655977,1.4792709,0
0.26548508,1.5137565,-0.8716746,0
1.1056404,-0.8827427,0.8145257,0
0.09234913,-1.6322448,0.25749788,1
-1.6419631,0.4818328,1.141933,0
0.45313984,2.037889,-1.8226196,0
0.57679576,-0.90249324,0.6102437,0
-0.11189392,-0.7142508,-0.49883074,0
-0.40672243,0.23310775,0.18809626,0
0.78279585,1.2385972,-0.6155868,0
0.3117755,-1.738467,1.2695965,0
0.3331125,-1.0451732,-1.2931242,1
0.11246574,-1.3051564,-1.1201793,0
-0.5099907,1.1171626,0.74236006,1
0.8791406,0.55200315,0.8994231,1
-0.5452615,0.47531128,-0.8736158,0
1.1921202,-1.5882849,-0.6296398,0
-1.0781028,0.56346494,-1.5837653,0
-0.6673621,0.32885966,0.34106833,1
-0.5285895,-0.08506572,0.23416796,0
-2.0821455,0.23739159,-0.645029,1
1.0517638,-0.39024994,-0.49266678,0
2.9447193,0.46183679,0.92784405,1
-1.5296887,1.0914521,-1.6487865,0
0.04387112,2.4111362,0.9813208,1
0.94082916,0.9083234,-2.0173988,0
-0.015463814,0.1527909,1.2676597,1
-0.870296,0.31562263,-0.5303197,0
0.17097059,-0.15896468,-0.1741725,0
0.24761246,2.3346076,1.0551258,1
-0.68756926,0.6594894,0.22750866,0
1.4286543,-0.7363792,-1.1706434,0
-1.2016935,0.70283276,1.5398461,1
0.44181415,0.47713393,0.78877467,0
0.27247018,-1.0050443,-1.6850399,0
-1.4861642,1.0922999,1.1082138,0
-0.92151994,-0.57918775,-1.8551738,0
1.5643289,-1.374587,0.57586867,1
-0.3374798,1.3988363,-0.8883374,1
-1.5503371,1.0401614,0.6376855,0
1.0440325,0.833758,-0.31575486,1
0.5843934,0.8258244,0.8047342,0
0.80785,0.11093286,-2.6676621,0
-2.1307068,-1.2545847,0.7724999,0
0.30328262,0.21974272,1.4412434,0
1.5410738,-0.7370988,0.8165641,1
1.1320829,0.60378504,-0.35632148,1
0.50780594,0.25990075,-1.4993632,0
-1.3032172,1.1272551,-1.0635902,1
-1.476767,0.5522424,-0.00994271,0
-0.21313846,0.80081123,-0.9781698,0
1.074039,-1.8156414,-2.140643,0
-0.64763117,-0.004487764,0.3865155,1
-0.19453613,1.0843532,-1.0793705,1
-0.17361952,0.30498117,-2.1713395,0
-1.0181949,0.09304392,-0.6941261,0
0.20342968,0.501922,0.10091522,0
-0.4412821,0.43183753,-1.3830819,0
-0.50588274,-0.12880185,-1.4530658,0
1.0315231,0.70374334,1.1196223,0
0.4881738,0.41571772,-0.22884777,0
0.78967285,-1.074569,-1.8521147,0
1.0494283,1.0434201,1.3842634,0
-1.2283399,0.9923974,1.3003522,0
0.239202,-0.030075707,-0.07508063,1
-1.7871673,0.16907811,0.6807035,0
0.46481174,-0.489852,-0.6075284,0
0.8291733,-0.11205901,-0.50320596,0
-0.13347512,-0.70937663,-1.0669569,0
1.0268649,-0.6126255,-2.0734494,1
0.75532115,-2.160353,-1.6987507,0
-1.0943978,0.20625892,-0.78883255,0
-0.27909693,0.8893812,1.1434226,1
1.3558668,0.24014261,1.903226,0
1.5806406,-0.68483007,-1.629627,0
0.09341073,0.76372564,-2.02942,0
-0.055530563,0.8225041,0.48306006,1
-1.9498281,-0.17994878,0.18305233,0
-0.32443678,0.5598359,0.011563212,0
0.3941578,1.3657709,0.849408,0
-0.18810958,-1.8244382,-0.21312577,1
1.1093882,-1.054676,-0.10127857,1
-0.2952581,0.49645895,0.74114907,1
-0.73570585,-0.9916309,-1.0286939,0
2.2430673,0.47380644,-0.6941044,0
-1.7161381,-0.24483548,2.5144277,0
-0.7737528,0.07359378,0.56984925,0
-0.7013743,0.26709893,-1.9910505,0
-0.20253393,0.341313,0.25212467,0
1.5889144,-0.8156254,0.5455559,1
0.506703,0.5525012,1.2688842,0
