0,1,2,CreditCard
-1.7795036,1.0345287,-0.24021293,0
-0.9684365,-0.3079291,-0.6907258,0
-1.8384156,1.5641199,0.53983545,1
0.2084742,0.95100003,-1.6994107,0
2.1778708,0.27450314,-0.57233304,0
0.89359045,0.081589535,-0.8771103,0
1.2462817,-0.9112417,-1.1958327,0
-0.15411304,-0.71077806,0.28672165,0
-0.52246106,-0.27590132,1.8214662,0
0.1126868,0.8981064,1.1781543,0
-1.8453013,0.76962185,-0.7218954,0
1.080336,-0.13544673,-0.062323306,0
-0.24883118,-0.65435076,1.4372983,0
0.8197912,-0.03606977,-0.81752694,1
1.447314,-1.027516,1.123327,0
-0.33402795,1.8260365,-0.85091823,1
-2.3915622,-0.9200226,-0.8581363,0
0.9736996,0.005733954,-0.8706917,1
1.5533134,-0.6619993,-0.291621,0
-1.5538011,0.53022724,0.40641475,0
0.37961176,0.68455786,-0.9027656,1
1.8360479,0.4026147,-0.4134646,0
-1.6590185,-0.66392815,0.9673483,0
1.1021509,0.9508125,-0.7856857,0
-0.3491214,1.0680331,0.8644297,0
0.8532838,-0.65367913,-0.087087885,0
-0.61053514,-0.6775838,1.8996733,1
1.1783667,1.4095026,0.04814802,0
-0.68945134,1.2654046,1.3946825,0
-0.5443079,0.7181145,-1.606713,0
-2.25355,0.88221365,-0.38886255,0
0.6048575,0.3843268,1.0047545,0
-1.4126785,1.051289,-1.4196658,1
-0.10873616,-0.31693828,-1.7007501,1
-0.81913906,-0.3129623,0.3762227,0
-1.8483948,0.106681444,-0.6782166,1
0.689815,-0.6054423,-0.13514394,0
-1.2189331,-0.15419854,0.91491634,0
0.8896954,-0.9640426,1.4374197,0
-0.33927777,-0.26661265,1.0709221,0
0.52856004,1.0109311,-1.7040638,0
-1.5001208,0.35250854,-0.3861977,0
0.6093748,-0.70437807,0.9493829,1
1.237875,-1.35576,0.29683337,0
-1.6389729,0.039243966,-0.6345106,0
-0.975067,-1.7659922,0.7853132,0
0.98789257,-0.35540098,-0.078841984,0
-0.27612346,-1.6494113,-0.15270376,1
0.3647586,-0.1779455,-1.6588423,0
0.50120795,0.012663995,-1.1907914,1
0.10502972,-0.46725073,1.3340181,0
0.6933189,0.94962704,0.5680315,1
0.76392114,-0.812481,-1.9853176,0
1.0282012,-0.8886087,0.72647405,0
1.5921897,-0.20400336,-0.29096466,1
-0.38824102,-1.3344688,0.3287574,1
-1.5635353,-1.2775736,-0.8874736,0
-0.05892974,-0.3325062,0.2417374,0
0.34347734,-1.2392792,-0.99424744,0
-0.28720194,-0.33399022,-0.458386,1
-0.4616869,-0.24243885,1.4859419,0
1.0737429,0.08958526,-0.4524244,0
0.6089126,0.9672106,-1.6691307,1
0.32905847,0.07091099,0.37529472,0
-0.28631192,-0.6907248,0.1296124,0
1.9330802,-0.12510538,-0.17571923,0
-0.996616,-0.32690236,-0.70654106,0
-1.282912,1.0759157,-1.31233,0
-2.4719367,1.1139475,-0.9921991,0
-0.12541097,0.33057815,1.2474654,1
-0.6218685,-1.01455,-0.16745228,0
2.1749253,0.036331788,-0.52039725,1
1.6907614,-0.66068923,-0.20812906,0
0.73536223,-1.6694407,0.51032674,0
-1.5889003,0.87740296,0.81689006,0
-1.4084105,0.35923746,-0.32101977,0
-0.015728474,0.47124153,-1.6870481,1
0.9209165,-1.802097,0.29077336,0
-1.4577881,-0.28686145,-0.18569325,0
-1.0046079,-0.3805076,-0.4228632,0
-1.3285724,-0.95864666,0.7498516,1
0.45695454,0.40606928,0.5222925,0
-0.65868735,0.6591113,-1.5456923,0
-2.4976418,0.35005414,-1.0326864,0
-0.53321785,-2.0387104,-0.34132272,0
0.36630234,0.9131412,1.0975573,0
-0.70716655,2.6061656,0.47650602,0
-0.2435451,0.91252714,-0.26698366,1
0.44830716,-0.5726082,-1.0828922,1
0.7175189,-0.6385421,-0.33654428,1
-1.7458185,0.056436118,-0.44352093,0
0.4759013,-0.84248626,2.2357574,1
-1.0981276,-0.2813322,0.6429776,0
0.6247153,3.6688507,-1.4901546,0
-2.0854294,0.61775476,1.2601875,0
0.94382066,1.1123927,-1.5124762,0
0.4297068,-0.15201256,-1.5867039,1
-0.51051426,-0.28547865,0.047795888,0
0.16972943,0.36872983,-0.13050808,1
-0.49809182,-0.19057666,0.309469,0
1.8610917,0.75115895,-0.19992143,1
1.5381746,-0.8283311,0.90806925,1
-0.13840912,-0.296743,0.7770262,0
0.6060996,-0.80523276,0.34598887,0
-0.7752075,-1.7610757,1.1955023,0
-0.88584477,0.3952876,1.1335602,0
0.5676299,0.6415159,-2.0840464,1
-0.6879657,-0.11100027,-1.55809,0
-0.6049641,0.94728935,-0.1854265,1
-0.31099957,1.253104,0.65727454,1
1.6831574,0.3653199,-1.6941092,0
1.0761364,-1.1275904,-0.10959756,0
0.15730739,-0.7206143,1.5892683,1
-0.4058747,0.43740594,-0.2069859,0
-0.30657253,-1.1299279,-0.137662,0
0.13059598,0.3660251,-0.14632644,0
0.15904069,0.53290063,-2.718389,0
0.3739375,0.06950829,-1.7348771,1
-0.49172813,2.1498628,0.4954301,0
-0.253276,-0.76367545,-0.72758174,0
-2.002468,-1.0019256,-0.1742232,0
-0.53447384,-1.182848,1.3363171,1
1.0072117,0.55643976,-0.78743756,0
-0.9948041,-0.76653975,0.23222032,0
1.8718065,-1.0770712,1.072709,0
-1.2119405,-1.1966821,-0.13218792,0
0.3935576,-0.14851087,-1.943,1
-1.72286,1.093054,-0.069956765,1
1.364502,0.30378222,-1.3621653,0
-0.7964073,-0.6763726,-0.21556777,0
0.3686279,-0.37748945,-2.360677,0
-0.73133755,-0.2032428,1.4400623,0
-1.6434939,-0.9390034,-0.15048644,0
0.035121225,0.017514931,-0.281678,1
1.165372,1.6187383,-1.297498,1
0.26216653,-2.3582773,-1.2772521,1
0.7848307,1.0957673,1.1223477,0
0.93986773,-0.25621712,0.5023171,0
-0.2550703,-1.6855153,-0.7587739,0
0.9959742,-0.1343473,-0.30324408,0
-0.057736695,-0.661879,1.6549262,1
2.9119952,1.1996229,0.13645495,0
0.5608533,0.49653992,-1.4003004,0
-0.4637407,-0.90171206,-0.31602535,0
-1.3678241,0.42892018,0.74354297,0
1.289861,0.0402776,-0.19277397,1
-0.98814744,1.0851212,1.7543995,0
0.18103528,-0.025446935,1.0864874,0
0.64157003,-0.38318625,1.6584694,0
-1.5388291,0.7330658,-0.18805596,0
0.6829701,-0.18062995,0.83592916,0
0.6577496,-0.4152661,-2.4950576,1
-1.756079,0.71384424,-0.31984797,0
-0.77688026,-0.21622851,1.3921552,1
0.06690477,-0.231892,-1.3701545,0
-1.1800623,-0.3071068,-1.5141168,1
-1.1505826,-1.392216,-0.27705213,0
1.016475,2.5047255,2.0296226,1
1.6998754,-0.27297226,-0.04543501,0
-1.9607928,-0.27768585,-0.49905157,0
-0.5975055,0.80388016,1.577202,0
0.9941245,-0.71279085,1.2978535,0
-0.5208339,-0.018539753,-0.06055056,0
0.17071109,0.08332454,1.5737841,0
2.281109,-0.91996145,-0.26009727,0
-1.1264894,-1.7602602,0.49187282,1
-0.44820178,-1.6193471,1.3522232,0
0.953423,1.2861723,-1.2239348,1
1.0127151,0.38035467,1.1432593,0
0.81976223,-0.1326953,0.86202717,0
0.72064036,1.557307,-0.7703035,0
-0.27310833,0.04645935,0.74237174,1
-0.14861101,1.1030568,1.1963555,0
-0.42853105,0.8602184,-0.06341268,0
-0.23316592,0.7779004,-0.08336611,1
1.2125881,0.30343166,-0.26000443,0
1.046626,1.4217415,-0.2229797,1
1.1867719,-1.6551819,0.4672465,0
1.0372763,-0.81747097,-0.10705067,1
0.63079214,-0.7395722,-1.7065271,0
-0.57651556,2.1700323,1.6312398,0
-0.35363972,-0.28647208,0.23968689,0
-0.9610515,-0.26284993,0.5459393,0
-0.36944404,-0.58960557,1.3095284,1
-0.24885547,0.94719607,1.8772894,0
0.8144895,1.088088,-2.652614,1
-0.3235277,-0.9133423,0.23173583,1
-1.0178478,0.4192386,1.896986,1
-1.0074155,-1.2829986,0.72904676,1
0.053817637,-0.013032723,-0.022706106,0
0.0671048,0.7480807,1.6643358,0
0.9580685,1.6451622,-1.2681079,1
-1.0682127,-0.34939045,0.69164187,0
0.53533673,0.046344124,-0.09949325,0
0.11208762,1.8862306,0.10754964,1
0.50968003,1.4446688,0.08150825,0
-1.3114036,-1.5329804,0.7780782,1
0.05898948,-2.082287,1.2047691,0
-0.28714588,1.4861343,0.08130208,0
1.2570726,-0.28381297,-0.7512404,0
0.052734017,-0.2978528,-1.3266275,1
0.59365267,0.32519624,0.6452451,0
1.9117677,0.45281392,-0.36508664,1
0.438732,0.94756544,-0.83122194,0
-0.12392222,0.9222623,-0.4155934,0
0.04868092,0.002286031,0.76605797,1
-0.37044013,1.4604615,0.12320698,0
-0.27174526,-1.0670643,1.2505665,0
-0.61996925,1.6578783,-0.00022757053,0
-0.393167,-0.0065666195,-1.2544822,0
0.0944477,3.3113697,-0.9078159,1
-0.5176319,-1.9152863,0.008701686,0
-0.64568084,0.55420446,0.9201684,0
0.84796584,-1.6516677,1.3075147,0
0.8894807,-2.4244413,-0.57741344,0
-0.3985481,-0.5878411,0.7254081,0
-1.5225792,-0.1055084,-0.105995774,0
-1.0980742,0.0232731,-1.0507194,0
0.5979569,0.37408185,1.3746367,0
1.6248337,0.04042284,-0.526217,1
-1.0187016,-0.16680107,-1.0782727,0
-0.9101678,1.0653721,-0.62659913,0
-0.74601996,0.7530659,0.39413694,1
-2.1979346,1.2376106,1.0425211,0
1.1521809,0.12224402,0.50003326,0
-1.7252085,1.3815607,-0.5660993,0
1.021626,1.3657885,0.69185805,0
0.3908154,-0.31306583,-0.39323294,1
0.7829706,1.6226327,0.689217,0
-0.81286883,-1.3638831,-1.5171233,0
0.2557773,-0.2142657,-1.428744,0
0.6592102,0.22810343,-0.55453604,0
-1.75508,0.57511,0.38547626,0
0.14627622,-0.5154074,0.816531,1
0.9329606,-0.64952993,1.042508,0
0.8513968,-0.03104423,0.49472126,0
-0.38181752,-1.8120704,-1.3634286,0
-0.3410222,0.7177742,-0.94304997,1
0.24248073,0.9948394,-0.19095759,1
-0.52530074,1.3663417,-0.18140256,1
-0.47867638,-0.36535767,-0.6024542,0
-0.7470317,-0.19248226,-0.42244077,0
0.09225437,-0.6673267,-0.20009428,0
0.33569077,0.8911194,-2.1567805,0
-2.060971,-0.17381798,-0.34681883,0
1.3409872,0.65102506,0.08500993,1
2.4562955,-0.17385614,-0.22315136,0
1.1792184,-0.5789601,1.7093875,0
-0.5126346,0.73438716,-0.3332836,0
-1.9427534,-0.6990052,-1.3928742,0
0.5629505,-2.4194808,-1.8160094,1
-1.028626,0.39773625,0.7809154,0
0.95867187,0.024753537,0.08543765,0
0.82007855,-0.33287162,0.7334751,0
-0.009384036,1.3792609,0.65683323,1
-0.45636672,1.4400706,-1.284325,1
1.2516712,0.44892612,-0.008058334,1
0.7242324,-2.0679789,-0.49072233,1
0.18775944,-0.011026923,0.011883318,1
0.36285597,-0.71380496,-1.448128,0
0.6021907,0.049592495,2.156173,0
-0.5086624,1.7920171,0.9131211,0
0.74359226,-1.3209528,-0.46442854,1
-1.1021745,1.0775278,-0.37013716,0
-0.21193643,-2.8824155,2.0972815,1
-0.0076578446,-1.6115118,0.93438697,0
-1.1855059,-0.74337023,0.73292357,0
0.07022716,0.47317252,1.5948726,0
0.26942664,0.03586666,-1.503956,0
-0.7461847,1.1659276,0.47022623,1
-0.0752316,0.3751591,-0.4355852,0
0.55661094,-1.7368245,1.122335,0
-0.037943576,0.0049262606,0.87918043,0
-0.57842016,0.15608795,2.1808941,1
-1.59389,0.3563535,0.84975195,0
-0.88031167,2.519591,-0.9168084,1
0.7423263,-0.82333565,0.7227965,0
0.91155994,1.6503952,0.45513034,0
-0.028464317,-0.14275576,-1.3911446,0
-0.7800279,2.1598299,-1.8873947,0
0.5740769,-0.23147479,0.33713675,1
1.2164845,0.058741264,-1.4419055,1
-1.0120279,0.008663094,1.236547,0
0.47132128,-0.55521184,-1.2441913,1
0.6928963,0.29874423,-0.6551459,0
0.26376528,-0.67518246,1.6831616,1
0.19477664,1.2811385,0.82316524,0
0.29483154,-1.209099,1.0507007,1
0.25236332,-0.69481415,-1.2928202,1
-0.7673964,0.3870205,-0.77135193,0
0.2300206,2.1150627,0.2650529,0
-0.51332825,0.9685576,-1.4414673,0
1.9840522,-0.097731054,1.2083972,0
1.6267184,0.56781304,-0.20552349,1
0.9616818,2.094631,0.080190785,0
0.8320249,0.91847956,-0.0987579,1
0.7802535,-0.7177148,1.1324202,0
-0.8424804,-0.034325738,-0.821421,0
-0.6014333,-1.0082424,-1.5699643,0
-0.9382149,-0.016906142,-0.87889373,1
-2.2688491,0.34385428,-1.5867398,0
-0.3577147,0.35259536,-3.6001205e-05,0
-1.375389,-1.9332011,1.0657057,0
0.8292471,-0.1651133,-0.3796826,0
0.9711838,1.0252337,0.21881798,1
0.57452357,-1.3463486,-2.0913408,0
0.4084395,1.3500949,-0.3330045,1
-0.2720041,-0.6979196,0.16709301,0
0.5590619,1.3803426,0.12118819,1
0.24740034,0.013425745,0.8500973,0
-0.24674404,-1.6073114,0.028876953,0
-0.3464247,-0.59867424,-1.5284623,1
0.34773737,0.5415799,-3.2680004,1
-2.465568,-0.307164,-0.61600375,0
-0.5498212,-0.333686,-0.6460688,0
0.9133836,-1.240352,0.02568004,0
0.9211178,-0.67037976,0.8240458,0
1.8966815,1.3944595,0.2068151,0
-1.3398042,-1.3781685,-0.9207511,0
1.0533016,-0.43601343,-1.3648264,1
0.34629598,-1.3418299,1.5423919,0
-0.50837094,-0.35157096,-0.055786572,1
1.070883,-0.23549908,0.01368086,0
0.623837,-0.55325085,0.33366686,1
-0.85190725,-0.7024532,1.5001236,0
-1.5666882,0.5185588,-1.6130347,0
-1.2460843,0.0016659498,0.34893155,0
-0.5819906,-2.7904193,-0.7674155,0
-0.4940178,-2.63578,0.78395236,0
-0.8520751,0.9253024,0.38692197,0
-0.54393816,0.8302565,0.15215467,0
0.57498294,0.1690371,0.44192928,0
0.108907074,-0.1666438,0.06727585,0
0.5479671,-0.3943754,-0.42960852,1
-1.0954814,-0.5445171,0.785592,0
1.0130213,-1.1972325,1.15733,0
-0.15408033,1.5938504,-0.23129284,1
0.27504158,0.67081916,-1.7238954,1
0.7789217,0.27226242,-0.7854584,0
-0.08229683,-0.048318364,-0.55442137,0
1.3266002,-0.65144044,0.054695077,1
1.0952849,-0.6125641,0.4354038,1
-0.40731543,-0.6671664,-1.3106364,0
1.1366017,-0.8181325,-0.59786844,0
-0.49476883,1.0374007,-0.20888045,0
-1.245966,0.080896094,0.15066805,0
0.79676545,-0.5806139,0.57786876,1
-1.4684268,-1.2925565,-0.69301504,0
0.16328743,1.0840905,-1.3357234,0
1.0442855,-0.6210608,0.92859364,0
-0.5454708,-0.27104485,0.026813976,0
0.8678206,-0.15313065,-1.9119583,0
-1.1064299,0.35435796,-0.42935494,0
0.37209243,0.62335736,0.2988263,0
0.027711079,0.9551992,-1.228037,1
0.8515863,-2.0907435,1.081085,0
-0.8542085,-1.1836991,2.9899368,0
0.39206022,1.2293065,-1.0729525,0
0.1194488,1.3263674,-0.018973596,0
-0.32881343,0.7866218,-0.34212887,0
0.94403374,-0.17673364,0.3949385,1
0.7836785,-0.041105002,0.502383,0
-0.30050042,-1.1343999,-1.0575359,0
