0,1,2,class_binary
-1.8021502,1.299679,-0.30252802,0
-0.22426273,1.2359749,-0.13651818,0
0.19758448,-1.6707062,-1.7148519,0
0.12936313,0.8622542,-0.35165158,1
1.1362141,0.06186372,0.9287865,0
0.16507466,0.0071016774,1.1607262,1
-1.3841693,-0.332969,1.2950085,0
0.36013442,-0.71048874,-1.7569504,1
1.111057,1.537235,0.48300958,0
-0.78053826,-0.56525254,-0.09856966,0
-1.2495142,0.6807878,1.3253238,0
0.7509868,0.79291475,0.09974175,0
0.049153186,-1.7419605,0.023780942,0
-0.70289373,-0.022859387,0.73951256,1
1.129976,0.80419683,0.8280107,1
-0.34128454,0.16337489,1.5776435,1
1.6698825,-0.31772548,-0.43441802,1
1.8609893,0.33963445,1.1055688,1
-0.34171945,0.96280205,0.7324666,0
0.48748866,-0.40138888,0.4259733,0
0.063541114,0.76180613,-0.08075533,1
0.71623677,-0.76766324,-0.03373812,1
-0.9154897,-0.24672349,-1.155396,0
0.68784153,-0.42462564,0.5747695,1
-0.5096308,0.8650767,-0.14250007,0
1.1864076,-0.61212397,1.5029275,1
2.0700355,0.4672039,0.23653755,1
-1.1536715,0.97513366,1.8905157,1
0.86779165,0.27850965,-0.7949421,0
1.4252567,-0.15396082,0.5904816,0
0.14646748,-1.2975817,-1.8445877,0
-1.1478326,-1.4081995,0.8008882,0
1.2690468,0.099431515,0.84885585,0
0.58801144,-1.4676087,0.6556298,0
-0.5685353,0.3690496,-1.3136232,1
0.86551946,-0.3293336,0.84746075,1
1.3349116,-0.17882438,1.1763791,0
0.10479838,-1.5728817,1.0006016,1
0.15014124,-1.137699,-0.5665311,0
-1.5839411,-0.23966168,0.23711044,0
2.091938,0.25903863,0.5334154,0
2.1351972,-0.19072996,0.82276106,1
1.3349713,1.2348768,-0.82549167,1
-0.7373421,0.14554295,-0.054883346,1
-1.6938992,0.97344565,0.9881695,1
1.8067085,-0.27180296,-0.004221685,0
-0.045968562,0.15708546,-1.162322,1
-1.284138,-1.6115234,-0.3771419,1
-2.2542262,-0.5219483,0.24277993,1
1.2259983,-0.49985024,-1.3891912,1
-2.7574687,-0.9134494,-0.055375367,0
0.80461055,-0.018585354,0.6424181,0
0.3112734,-0.16563678,-0.36810073,0
0.39591712,-0.092633665,-1.6733416,0
0.2682759,-2.2190108,1.2727888,0
0.6948008,-0.4375317,1.1274822,1
-0.2274929,0.8846352,-0.14017506,0
0.18536395,-0.07016856,-2.0044343,0
-1.4374087,1.585952,0.9167112,1
-0.51275504,0.18150541,-1.1273637,1
-0.89767873,-1.2106739,0.08168476,0
0.04154113,-0.84406435,0.1895973,0
-0.40354955,1.1677971,0.40013394,0
-1.7395613,0.35403448,-0.9367132,1
0.7984515,-0.2757352,-0.2133601,1
1.55452,-1.8063112,-0.37616226,1
0.7294919,-0.8580656,0.25604367,1
-0.18875836,0.3817672,1.0217575,0
-1.5783105,-0.67917454,-0.13371307,0
1.0866147,0.8831272,-0.6558228,0
-0.4594528,0.9397985,0.62503606,1
0.34679028,-0.3017251,-2.171127,1
0.8801111,-1.538448,0.8050199,0
0.41203472,-0.46181798,0.9875326,1
1.7530404,-0.30920333,0.04407894,0
1.5023583,-1.8802927,0.7202983,0
1.1896333,-0.946453,-1.7087789,0
0.58317745,0.24175745,-1.2177173,0
1.0017176,-1.4829445,1.5428263,0
-0.16054459,0.19768399,-1.023576,0
-0.178492,-1.4271501,0.774557,0
1.0345837,1.2664205,0.4661054,0
1.0991557,1.4941866,-0.68203765,1
-0.3111465,0.97959536,-0.0020980872,1
0.74645185,-0.9968415,-1.30711,0
-0.059990037,-1.8475167,-1.1724207,0
-3.0762317,-0.03286399,0.07076241,0
-0.5731455,-0.16000718,-0.0798066,1
-0.36969745,-0.6693923,-0.9285412,0
0.049139827,0.1627163,-1.1565981,1
0.60167676,0.10619772,-0.2795364,0
-0.3064381,1.1221998,-1.0154904,0
-1.3857585,-1.0007781,0.25078344,1
1.0818597,-0.06866179,0.3027401,0
-1.2360654,-0.27149987,1.3630255,1
-0.3850542,-0.57023907,0.13883889,0
0.045803323,-0.4017856,0.72923934,0
1.0480293,0.9257831,-2.3556488,1
0.24296926,-0.1991592,0.1256578,1
1.3025191,1.223053,-0.1810986,0
-0.119318865,-1.4654218,-0.75789547,0
-1.3000293,-2.0845654,-0.1947209,0
-0.44592676,-2.157522,-0.72355247,0
-0.4077593,0.48895532,-0.00578494,0
-1.521129,-0.9188547,-0.58570206,1
1.1041324,-0.24275069,0.15985925,0
0.06833787,0.5417132,1.2456279,0
-0.35350296,0.7255456,0.2426787,0
-0.11714591,0.9944057,1.1333323,1
-0.8401058,-1.5318344,-0.46800613,0
1.9113841,0.07237478,0.062134992,0
-1.4322019,0.36206642,2.1294253,1
-0.2724499,1.1424019,-1.4066532,1
-0.29837847,1.3570445,-0.89345086,0
-1.1518755,1.2422045,0.43250784,0
0.34696096,-0.6715778,0.05599023,1
0.52638793,-0.07357964,0.2117539,0
0.37813315,-0.3750065,0.29094663,0
0.70299435,0.83885986,-1.877773,0
0.9566321,0.12250358,-1.3817493,1
0.7340386,0.8197078,-0.6633619,1
1.1268772,0.6859331,0.9533834,1
-0.2652446,1.1182444,1.3176597,0
-0.3715335,1.2847149,1.0350832,0
-0.3482857,1.2871407,-0.9086399,1
-1.4896464,-1.3995026,-0.07650759,0
0.7550987,0.41715175,-0.8393651,1
-0.56227046,-1.3990656,1.0845597,0
-0.2598501,0.57851714,-0.5659698,1
2.288048,-0.157673,0.42567897,1
1.395711,0.59176755,-1.6494261,0
0.68995893,0.25405967,-1.1687173,1
-1.0070385,-1.388265,-2.0095046,0
1.1054276,1.0709654,-0.16298524,0
0.24017292,-0.71262807,-0.11480011,1
0.9701036,-1.3420552,0.6175953,0
-0.57773143,-2.0411463,0.096812144,1
-1.4649627,-2.1166477,0.15604496,1
0.04308653,-0.7570137,-0.7461548,0
-0.8076116,-0.71466297,1.0411122,0
0.21179116,-0.23715527,-1.5012205,1
1.741532,-0.8550219,-1.0859051,0
0.9745189,1.7387629,-1.3427007,1
-0.7259113,-0.44790477,1.0359507,0
0.19488952,-1.5763421,0.5233375,0
1.2416139,-0.6066543,-0.85318017,1
1.9372627,-0.1953058,-0.2190796,0
-1.1340474,-0.5583842,-1.5050629,1
1.4435593,-1.045377,1.7278374,0
0.00027225167,-0.042644557,0.1359188,1
1.2400663,1.2271783,0.17365108,1
-0.17406169,-0.1381046,-0.06726393,1
-0.7353485,-1.9925342,-0.5811638,0
2.6456814,-0.16692181,0.7075897,0
-1.0262351,0.0745126,0.037413955,1
0.30567405,0.04842303,-1.1072733,0
-0.1456646,0.30534834,-0.41473967,1
2.4606788,-1.5737444,0.1907206,0
0.43064815,0.06885328,0.61583376,0
1.160272,1.1308643,-0.52806205,0
-0.45336062,-0.24434829,0.058407716,1
-0.9710101,0.105990924,-0.9501482,0
-0.510535,0.7995614,-0.46446314,0
-1.8133599,0.081574805,-1.5985667,0
0.54459447,-1.7303386,-0.13709652,0
0.21463445,-1.5193635,1.3235375,1
-0.1816971,1.0296471,1.8025696,1
-1.3996656,0.4782912,0.7768627,1
-0.47399786,0.7560902,1.6410576,0
-0.14763889,1.1579924,0.39066732,0
1.5892222,1.1553833,-0.76114446,0
0.45483732,-0.926934,-1.1486603,0
0.6377437,0.80925626,-0.014760187,0
1.46045,0.8910622,1.0940181,0
0.48076862,-1.1357855,-1.9746578,0
0.10069323,-1.9927332,1.3484231,0
-2.1411664,-2.0916848,0.22233757,0
1.427633,0.016077518,0.10357385,1
-1.0558863,-0.13273111,1.0336776,0
-0.97857666,-0.5505929,0.48378974,0
0.14035378,-1.2087235,-0.08456492,0
0.20270681,-0.5431098,1.508337,0
1.0408512,0.93275094,-0.58768815,0
-1.5976328,0.51265633,-0.6471107,1
0.41356686,-0.19950396,1.0857302,1
-0.8143005,-0.28894973,0.48910606,1
0.57779324,-0.4640199,-0.919406,0
0.9035109,1.2391315,0.314565,1
-2.714341,0.42301452,0.8061857,1
1.0090735,0.76228106,0.0020417962,0
-1.0924218,-0.86131215,1.6340213,0
2.447638,0.16504651,-1.0504843,1
-1.751349,-0.6601554,0.2751341,0
-1.3430924,-1.3017744,-0.267712,0
1.0121474,-0.9847102,-0.8326201,1
0.9587993,1.1143963,1.023911,0
1.2218735,1.1274947,2.015036,0
-0.93357944,-0.10832137,0.39596993,1
1.185812,1.421725,-0.20476559,1
-1.8250122,0.04693958,-0.36148152,0
-1.5707258,0.6256057,1.1504148,0
0.49766284,0.85643375,-0.47861278,0
-1.4195681,-0.8274105,0.7308664,0
0.38517725,0.21173677,0.09565587,1
-0.019802457,-1.391923,-0.42562997,0
0.31477064,-0.13308734,-0.7583062,0
-2.6289017,0.45162436,1.6678098,1
-0.05008249,1.1162938,0.88777655,0
-0.22596127,-0.3108074,-0.91471434,0
-0.5001183,-1.1395434,0.38761303,0
1.3391492,0.6449166,1.0104212,0
-0.12467746,-0.7901722,-1.1999222,0
1.6046398,-0.7164169,-0.5214461,0
-0.2845105,-0.4418392,1.349899,0
-1.5142876,0.8098154,-1.7869365,1
-0.44340414,1.1119757,-0.47622916,1
1.0330696,-1.0245776,0.37540948,1
0.982369,0.009345662,1.4574656,0
-0.05336804,0.3260067,1.3351696,0
-0.7099065,0.17540225,0.8388255,1
0.92942065,-1.1641482,1.435795,0
0.891558,-0.06954309,-0.65902334,0
-0.32407975,0.28496894,-0.57923645,1
1.1052283,-0.31261438,1.278366,0
0.16985402,-0.0514507,-0.121718034,0
0.75216556,-1.354834,-0.44198743,1
-0.70112807,-0.2660829,-0.6498421,0
1.1950867,1.0490643,-1.3430818,1
0.1750986,1.9416034,-1.1575351,1
-0.65690196,-0.24392411,0.6567965,0
-0.113174155,1.1864693,1.1825368,1
-0.71743125,-0.95452034,0.6892813,0
-0.63273585,-0.68367076,1.0004699,1
-1.4045695,1.5172696,0.42692822,0
-0.09403781,-0.048847694,-0.8877404,1
-1.2069254,0.23173493,1.1917133,0
0.8656769,0.49474156,0.21076475,1
-0.429421,-0.82160836,0.41141713,1
0.46132466,-0.255417,-0.79573727,0
0.6311133,-0.1186801,-0.33047235,0
-1.2832283,-0.11992917,-0.042877644,0
-1.2423602,-0.1546166,0.6859473,0
1.3074266,-0.27586648,-0.7277531,1
-1.2508248,0.0041289628,0.4123512,1
-1.2409959,-0.38967565,2.5457914,0
-1.4329002,-1.057318,0.8582252,1
0.22246167,-0.63427764,0.23200479,0
0.26714712,0.035438154,-1.2249864,1
1.0185646,-0.21979412,0.91642034,0
0.18879199,0.75561243,0.90397274,0
-0.05438359,0.7030732,0.020463817,0
-2.6738455,0.6895038,0.4424184,0
0.79680914,-0.58151305,0.5407284,1
0.31493753,-0.18198647,-0.53662515,1
0.19634828,-1.5841357,-0.46388334,0
0.34332383,-0.52920973,0.11141405,1
-0.021307707,0.94592184,0.7278103,0
-0.6057523,-0.38460445,0.15572062,1
0.8204842,1.0481547,-0.20335881,0
-0.7965297,-1.126225,-1.3511543,0
-1.5868154,0.50229204,-0.13002898,0
0.6496308,-0.8973123,0.10638752,0
-1.7787238,-0.83669674,-0.028437838,0
-0.7904539,-1.4254781,-0.42413035,1
-1.1754631,-0.44612584,-1.5430931,0
-0.021341193,-0.7104562,-0.11307897,0
0.17149371,0.6753378,0.9417894,0
-0.3368669,0.9890901,-1.026426,0
1.1814979,1.1456285,0.06678805,1
-0.36495638,0.44105494,-0.91480213,0
-1.9806817,0.3705652,0.50167036,0
0.732386,-1.2196207,0.25820914,1
-2.5115147,0.63987994,0.38841677,1
-1.5000737,0.44423068,-0.14308427,1
-0.32090002,-0.5238683,-0.029386237,0
1.7768384,-0.08792406,0.9516774,0
-0.16989337,0.9221665,1.004325,1
-1.306403,0.74261594,0.5746355,0
-0.5334339,0.71536,-1.0601016,0
-0.07343561,0.5668634,1.8306705,1
0.5222194,-0.06987259,-1.1431661,0
1.4857489,-1.3152686,1.1745356,0
0.8123406,-0.21301328,-0.99805194,0
1.4229224,0.20628133,0.5104252,1
1.788288,-0.40147632,-0.4196545,0
2.2734354,-0.97750646,0.09378296,0
0.89670503,-1.5771128,-0.20874357,1
-0.9393922,-1.7029524,-1.2411828,0
-0.16782591,0.93021154,1.3917583,0
0.26370636,-0.82426107,0.9853653,0
1.6797947,-1.8882071,0.34893447,0
-2.5933185,0.93534666,0.2881461,0
1.1112338,1.0654974,-0.13037057,0
1.4606405,-0.056167006,0.7721648,0
0.6982918,-2.490368,0.55553687,0
-0.51076466,1.589645,-1.2543942,0
1.004311,0.8049784,1.6766309,1
0.1977948,-0.2905501,0.19390824,0
-1.1275405,-0.06670952,-1.1924386,0
-0.47279182,-1.3959088,1.0737678,0
1.4159164,-1.39101,-0.021899492,0
-0.1858641,1.3134351,-0.48407456,0
-0.5583048,-0.00025020912,-0.08219879,0
-1.9722458,-0.5173482,-1.8202988,0
-2.485376,0.25224873,-0.7740679,1
1.7765224,-1.0973603,-0.566499,0
0.37739512,-0.42823344,0.20106788,0
-0.77561957,-1.6936026,-0.17673117,0
-0.37858284,-0.44884327,0.075890526,1
0.9412696,0.29979968,-2.1507864,0
1.0556796,0.8777918,0.35946405,0
-0.22231543,1.7934697,0.8774282,0
-0.76735556,-1.2186664,0.22544333,1
1.2915289,0.68835264,0.80229414,1
-1.3299456,1.8623421,-0.4196899,0
-0.21128508,0.47484553,-1.2010827,0
-1.2386334,-0.5680816,0.90999156,0
-0.13649951,0.7729502,0.7037513,0
-0.7364272,-1.3393979,-0.7396715,0
1.1781944,0.66857505,0.8502417,0
0.64845955,1.2156057,-0.9587511,0
1.7292703,-0.42252183,1.5077082,1
0.081887506,-1.1431017,0.23205632,0
-0.4921847,-0.10280059,-0.12860276,0
2.163405,-1.7110487,-0.25248846,0
-1.2927413,0.16607435,1.636041,0
-2.2547054,-0.7614717,-0.55464387,1
1.4268969,0.77840763,1.4440445,0
-0.07443686,0.60207045,1.6280404,0
-0.07417075,1.2406305,0.88985723,0
0.7649266,0.03937772,0.8674857,1
-0.8458538,-2.0875895,0.17582656,0
-0.13872261,0.7837395,-0.6034943,0
-2.0673919,-1.1371764,0.90549725,0
0.23832747,0.42191994,1.7866721,1
1.0264369,-1.3676205,0.5412012,0
1.035746,0.1299415,-0.070998706,0
-1.4816079,1.5343351,-0.019513056,0
-1.3590882,1.2542276,-1.1042886,1
-0.1812739,-0.6710738,1.0552332,0
-1.6642528,1.5333695,-0.79120535,0
1.5708094,-0.6760452,0.056556113,0
0.551765,0.6982753,0.71577585,0
0.59753364,-0.29415047,-0.12670386,1
1.8018239,-1.5826013,0.9168512,1
-0.88081944,-1.4584739,-0.96685493,0
1.1516047,0.77327496,0.74166065,0
-1.5114563,0.29408118,0.5960647,0
-1.5389323,0.81727445,-1.2617918,0
-1.5581193,0.22436154,1.5213499,0
1.1126003,-0.103389606,0.06072621,0
2.2194698,-0.9015472,-0.32495174,1
0.035256267,-0.1956538,0.680986,0
0.9698572,1.6322057,-0.5127545,0
1.205956,1.498086,0.04131651,0
0.21243641,-1.9252775,0.12020822,0
1.894486,-0.18275514,-1.1979952,0
0.023433797,-1.2964667,-1.5163871,0
-0.7685596,0.23254177,-0.39773297,0
-1.2650766,0.83334625,-0.7022947,0
-1.3889651,-0.7740522,-2.192157,0
0.017448321,1.6919527,0.35080707,0
-0.14714462,1.5261716,-0.82158166,0
-1.3724724,-1.1288763,-1.4218965,1
-0.42642292,0.95369744,-0.22754958,0
-0.47605735,0.56676817,-0.41191387,0
-0.13675569,-0.018531635,-1.1688943,0
-1.0411377,0.8498727,0.11935724,1
-0.7182029,-0.1424998,0.3110097,1
-2.5286355,0.9538831,-1.1054522,1
0.13475919,-0.064719364,0.25049466,1
-0.77698517,-0.12522739,-0.047716916,0
-0.9279502,0.0474726,-1.3512115,0
-0.93379444,0.42136228,1.0286485,1
0.08668007,0.22032665,-0.9126724,1
-0.095439054,0.10823153,0.9501385,0
-0.36545628,1.3294919,-1.2408822,0
0.51720047,-0.58676827,0.112212874,0
-0.19890448,1.8534306,1.2908189,0
-0.19368155,-1.3721179,-0.46987134,0
0.95539874,0.08477072,2.2613685,0
-1.2517669,-1.323642,0.930111,0
-0.2829644,-1.4595368,-1.4375079,0
-0.44781762,0.578437,-1.4334624,0
-0.01327914,0.9947344,-0.28685167,0
0.72454447,-2.1038673,0.6224482,0
-0.4465492,0.93460166,-0.18979648,0
-0.800143,-1.749365,-1.2977872,0
-1.2618121,0.52091724,-0.079793304,1
-1.4907842,-1.8907375,1.2335358,1
-0.78413445,0.15771191,-0.37292063,0
-1.978146,-0.6592907,-0.7041614,0
0.010700494,0.44367373,0.83570594,0
-1.7310903,0.00048616529,-0.7364327,0
-1.332637,0.61128044,1.5005814,0
0.86201054,0.23723553,-0.90067565,0
0.87574226,1.0137565,0.4172973,0
1.663837,-0.86273336,1.6478144,1
-0.44079003,0.04762425,-1.0496845,0
-1.3315428,0.42134333,0.58422256,0
-0.74272156,0.052205827,-0.49105787,0
1.2494495,-0.8670982,-0.6483119,0
-0.6320984,-0.47081488,0.07173653,0
1.1301538,0.91957366,-1.0335835,0
-0.079829186,-0.13694942,1.7859364,0
0.5703187,-1.8092642,-1.3714197,1
0.2550062,-0.5276922,0.27813196,0
0.2744553,-1.7484758,1.3266066,1
-1.1554961,-0.047232278,-0.90445954,1
-0.17735852,0.36238804,-0.97553986,0
-0.6565596,-0.24153289,-1.1543831,0
1.7659855,0.2729861,0.39272773,0
-2.1255226,-0.13092762,0.21876864,1
-1.7887774,0.07009721,0.46373257,0
1.2446735,0.43073744,0.20622712,1
0.8855119,1.6016399,-1.0133661,0
-0.48798603,1.2334927,0.5272693,1
-0.67264,0.04208576,1.8468034,0
1.3978508,-1.5228007,-0.016573023,1
-1.5169393,0.08605814,-0.32584772,0
0.21150658,-0.22953814,0.38350716,1
1.0337226,1.2999195,-1.1086453,0
0.7323639,-1.082988,0.88077676,0
0.94243705,0.54564273,-0.96174365,1
0.7175904,1.2356526,1.0142767,0
-0.6521987,-1.196709,0.44652376,0
0.4150787,-0.72834325,0.72383237,1
-0.56921506,-0.5247688,0.6991775,0
0.2827595,0.050081246,-0.26943576,0
-1.3173188,1.3600801,1.4005136,0
-0.36425978,0.014088772,0.6683842,0
-0.40850246,-0.5985078,-1.495953,1
1.1350003,1.464755,-1.1315057,1
1.1087383,-1.1310121,2.439076,0
0.5069357,-0.15056819,-1.6920047,1
1.1565244,-0.4162241,-0.09544555,0
0.65682423,1.6841178,-0.5529034,0
-0.21753258,0.27445465,-1.6343633,0
0.80392975,-1.3127512,1.7186941,0
-0.45276138,0.20435919,-1.3178282,1
0.7484766,0.39679095,0.44834697,1
0.32781658,-1.3146093,1.243612,0
0.9011128,0.48739073,-0.6859647,1
0.13655163,-0.22617672,-0.59398144,0
-0.9606061,-0.4673894,1.7140716,0
1.3504466,0.22963417,-0.52256733,0
-0.5249241,-0.37605757,0.096422404,1
2.1940508,-1.4645808,-0.43486166,1
1.0816076,1.1225021,0.31647557,0
0.9286121,-0.46640456,0.38420728,0
0.0037763827,-0.12465747,1.1071111,0
-0.44974464,1.0858369,-0.92676115,0
-1.3977164,-0.69672287,-2.9670637,0
-1.4729134,1.1534818,1.6679447,0
2.1287646,-1.2780466,-0.34139615,0
0.5871136,-1.4491,0.09437268,0
-0.2676646,1.694127,0.5420959,0
-0.098995045,0.8266522,0.8290987,0
0.24344282,-1.071852,2.3304734,1
-0.9353509,0.3551954,0.09486433,0
-0.077766605,0.40097442,1.0938483,0
1.8536974,0.22854626,-0.053069633,0
2.0576184,-0.18642433,0.40497285,0
-0.14390111,1.4490702,0.43068865,1
0.23838681,-0.6547173,1.5349431,0
0.90812045,-0.06859617,-0.7767156,0
-2.5017838,-0.55655557,-1.1626409,1
-0.8460533,-1.5079892,-1.0423013,0
-0.63541216,0.76534146,-0.032753497,0
-0.8047116,-0.36037546,-0.39666793,0
1.0131464,1.2308371,-1.3710886,1
-0.2043125,-1.1784751,1.1790979,0
1.8664243,0.14404836,-1.3180398,0
1.111207,1.0152501,-0.15189609,0
-0.088018924,1.0712062,1.1634191,1
0.11258493,-1.0438476,2.009676,1
-0.23960605,0.83390933,0.97820616,1
1.7213968,0.20612577,-1.4928313,0
-1.5024722,0.9526531,1.4066427,0
-0.18016979,-0.6450499,0.60002977,0
-1.2958003,0.5202639,-0.49098498,0
-0.925763,-0.15544522,1.2295991,0
