0,1,2,CreditCard
-1.3254745,0.83734405,-0.4400342,0
-0.5238016,0.7953835,-1.6468388,0
1.5453589,1.0567638,1.1898911,0
-0.6717163,-1.4045075,0.71985304,0
-1.2147199,0.42299777,-0.17162272,0
-0.103785165,-1.2388049,2.5191731,0
0.3539634,-1.8154254,-1.6054476,1
0.391384,-0.093679614,-0.5160708,0
-0.09392096,-2.716655,-1.1845247,0
-0.35285446,2.0649335,0.63640034,1
0.31538576,-0.6851707,0.8109617,0
-0.07886101,0.060134474,-1.362816,1
0.2296677,-1.5319176,0.83061725,0
1.3725432,1.1158719,-2.1167417,1
-1.7296311,1.0208285,0.06588157,1
-1.0539029,-0.036619063,1.2011632,1
-0.7135457,-0.7335054,0.035664566,1
0.46945968,0.72522426,0.81332517,0
-1.544126,-0.6989956,0.2841614,0
-0.24857518,2.4237437,0.4164159,0
0.8197934,-1.0203966,-0.19586243,0
-0.29528707,-0.5985949,-0.9006448,1
-0.11357915,2.3937838,0.3025886,0
1.4520674,-0.21066995,0.17158692,0
-0.71760803,2.218185,-0.79033184,0
-1.0547155,-0.248169,-0.3001446,0
0.7909074,1.1907105,0.9982615,0
0.18149206,-1.8857499,0.20670626,0
-0.7743471,-0.94412255,-1.6979259,0
-0.074538946,-0.02486857,0.3826248,0
1.8112831,1.8611519,-2.2629364,1
0.36059755,-0.12737039,-0.84596443,0
0.46619695,-1.001281,-0.38646474,0
-0.8567482,-0.48452568,0.15539838,0
0.89701754,0.22769809,1.9438474,0
-0.5347104,1.2275623,1.0144712,0
0.84291124,-1.9921838,1.6294419,0
0.69317025,-1.9042928,0.46667263,0
-1.6835511,-0.889179,-0.7858605,0
0.45339492,0.51481056,1.4594452,0
0.41641954,1.1763262,-0.5762045,0
-0.7115538,-1.2737459,1.3467424,0
-1.2753103,-0.44769496,1.0384278,0
-1.3040297,0.38632947,-0.28394005,1
0.2527964,0.350916,0.61142683,0
1.1465579,0.689644,1.6834258,1
-0.07367346,0.52904004,0.74408245,0
-1.3045912,1.4011698,-0.39681366,1
2.302522,0.12917711,-0.027230117,0
1.3557281,-0.54672486,-0.26031628,0
1.4158015,-0.11943958,-0.17944486,0
0.55547804,-0.44333956,-0.54470074,0
0.53427,-0.7756307,-1.344013,0
0.74560356,0.86750466,-0.557402,0
-1.6193564,0.8447856,-0.44664073,0
0.9317003,-1.8637,1.0315105,0
-0.48325327,0.34936503,0.5169904,0
-0.20249496,0.71665734,0.07612063,0
1.9779457,2.4390216,0.7477255,0
0.52573586,0.2747166,-0.7378853,0
-1.6672757,0.37094292,0.20733497,0
1.3356425,0.83569723,-1.6462338,0
0.16691981,0.72678506,-0.4572064,0
-1.2692277,-1.8606218,1.7221221,1
-0.43492398,-0.74514365,0.046911422,0
0.10935087,-0.21032462,0.94923645,0
-1.345081,1.500847,-0.49422336,0
0.5443329,1.2815037,-0.5907279,1
1.6797061,-0.038837463,-0.6743252,0
1.3291446,0.95958614,-2.1159809,0
0.1482905,-0.7061481,-0.89104855,1
-0.08876367,1.690927,1.0602487,0
1.1031467,-1.0777214,0.19925417,1
1.865336,1.4863603,-0.5285458,0
-0.10230628,-1.5135634,-0.71419644,0
-1.7350523,-0.9155467,1.1799912,0
-0.6530952,-0.9576855,-0.30014312,1
-1.8254285,-0.70517856,0.3751015,0
-0.3457893,-0.19031356,0.62440825,0
1.163219,1.7496458,0.06302438,1
-0.30498552,-0.99937725,-1.4267101,0
-0.4045281,0.65351504,-0.32264385,1
-0.46837366,0.017437845,0.07727738,1
-1.7936128,-0.5752567,-0.7289819,1
0.18512908,-0.8970856,-1.949022,1
-2.1534011,-0.9873973,0.68432605,0
1.1995715,-0.9900721,0.60016525,1
-0.89687073,0.7184952,-3.3310719,1
-0.0763356,-1.5040607,-0.8220012,0
-0.09731327,-2.2830062,-1.0521673,0
0.03340268,-1.3646624,1.544626,0
0.30361372,-0.9532175,0.7368156,1
1.3615627,-0.65495247,1.1233351,1
-1.8783023,-0.22534229,-0.12784904,1
-1.2776026,-0.33593872,-2.0057895,1
-0.40404585,0.45785055,-0.54958797,0
0.13840479,0.8912357,-0.86060554,0
0.79856503,1.5134813,2.0424862,1
0.32816735,0.1740469,0.05243232,1
-0.39766872,-0.75243104,0.37004125,1
-0.2539525,-0.52225304,0.9708193,0
-0.93663555,0.41841635,0.90952784,0
1.4621524,1.0385811,0.7267257,0
0.986465,-0.43540457,-1.5302452,0
-0.20430939,0.8622505,0.54290164,0
-1.0497353,0.1334737,1.3531076,0
1.2058879,1.0071794,-0.8101933,0
1.2111123,-0.7770381,0.3005977,0
-0.7519655,1.4217005,0.5927289,1
-0.5461103,-1.6493788,3.020017,0
1.687179,1.6988288,0.2697557,1
0.51551867,0.24097559,0.69918174,0
-1.1721756,-0.9131321,-0.6681879,0
1.1447028,0.34413832,-0.79273,0
0.3284229,0.008990839,0.2565767,1
-0.64577675,-0.42050695,-0.43222874,0
-0.77503765,0.95540196,1.0454487,0
0.7416941,-0.028480288,-1.1763866,0
0.14578886,0.9703385,-0.7480134,0
-0.026101498,-0.8755747,0.20495181,1
-1.5351233,-0.36809996,-1.9795816,0
1.9822303,2.7240524,1.926822,0
-1.7526422,-0.4876758,0.14254873,0
1.402685,1.461861,1.2818196,0
0.5094542,0.8553627,0.96471775,0
-0.37586036,0.24392463,0.28035477,0
0.12567215,1.6788938,0.22755462,0
0.6000497,0.27765268,0.630496,1
-0.43452013,-0.3197209,-0.21336679,0
-0.4562713,-0.6085855,0.9363108,0
-0.5468994,1.686069,0.68188274,0
-1.0110217,0.7967397,0.779122,0
-0.6988405,-0.7909163,1.4086986,0
-1.7262962,-0.29219547,0.52960354,0
1.6276983,0.6181827,0.21677117,1
-0.031233665,0.8567312,0.82791984,0
-0.19443713,1.9851656,0.83041096,0
0.4986973,-0.24520236,0.46639755,1
0.91683304,1.391718,1.0664806,0
-0.9541526,-0.12449282,-0.40053794,0
-0.091030456,0.44743654,1.4704835,1
1.1298263,1.8186264,0.5323422,1
-0.5586134,-1.2218001,-0.7496554,1
-0.79271483,-1.099978,1.5162653,0
-0.24394199,-0.045843698,0.4772789,0
0.30285215,0.6723399,-1.1223996,0
0.2336168,-0.3067727,1.8510832,1
0.5313436,-0.23851018,0.37634477,0
1.5289437,0.01013194,0.11514563,0
0.1827415,-0.5724236,0.7612001,1
-0.09412193,0.965524,-0.3207241,1
-1.8246697,0.4356744,-0.2419705,0
1.0316722,0.22313191,0.13320464,0
1.0551523,0.7385593,1.6381912,0
-0.24408686,-1.576468,0.3836722,0
0.8583801,1.3126793,-0.4855323,0
-0.8394808,0.3568958,-0.28023237,1
-0.20797789,1.1750033,-1.1194133,0
-0.071785316,-1.7675583,1.1437407,0
-1.4644682,1.180961,-0.60880697,0
0.121762,0.36167675,-1.5951195,1
-1.4274184,-0.5694999,-1.4777408,1
-0.64569485,0.85516256,-0.5082087,0
-0.6009409,0.17883793,0.46628332,0
0.16724357,-0.5087234,0.79660106,0
-1.3440311,0.6501392,0.38555917,0
-0.452711,-1.135913,-1.8551393,1
0.37456027,-1.433635,-0.041750394,0
-1.2753438,-0.7419135,0.28013307,1
1.2344327,-0.068646386,0.7043324,1
0.36871964,0.21566343,0.08468909,1
-0.42396894,1.7548206,0.98448753,0
0.19165546,0.46986055,1.9063945,0
1.7993561,1.0679504,-1.0053642,0
0.48036385,-0.4768141,0.21850622,0
-0.6505961,0.8816211,-1.2527766,0
0.023687521,-2.4615488,-1.1844774,0
-1.4456773,0.07519613,-0.061215527,1
-1.3693302,1.6846955,-0.8266277,0
0.91648096,1.5338832,1.1458021,1
-1.5583253,-1.6085703,0.59778714,0
0.2961533,0.6357021,-2.0011666,0
-0.7780622,0.09107979,1.4768114,1
-1.8532107,-0.079594925,0.7257165,0
0.55596846,0.2845732,-0.74941915,0
-1.5375727,-0.19575788,0.6785239,0
-1.1910208,-0.1345607,1.4243548,0
-0.22852346,-1.1905265,0.68320507,1
2.6162047,1.086273,-0.8484563,0
-0.12081403,1.3770982,-2.0168757,1
-1.6140583,-1.8807545,-0.6078632,1
-1.0829079,-0.2952181,-0.53817254,0
1.5781944,1.2434732,1.6939664,0
-0.73581237,1.0906222,0.4453419,1
2.0564587,0.15657021,-0.030350018,0
-0.7105445,-1.6735526,-0.17120393,0
-0.47387624,1.2515768,-1.2997241,1
0.37690505,-0.42983824,-0.3349522,1
-0.27857926,-0.0448244,-0.14605373,1
-0.59681535,-0.74619675,-0.29280806,0
1.5246443,-0.7487177,0.3942916,0
-0.03448273,0.6678926,0.8294311,1
-1.1203202,-0.49267307,-0.63209647,0
-0.3291288,1.2966387,-1.6490977,1
0.7081369,0.4119322,0.30781206,1
-2.0090384,-1.0115495,-0.6085036,0
1.2757866,-1.4506948,0.8447984,0
-0.5109676,0.8713208,1.2341225,0
-0.13331848,-0.89738274,-1.6719586,0
0.5799581,1.244923,-2.2510715,0
0.53647935,1.5458084,-0.7287443,0
0.25784582,-0.40548292,0.5425784,0
0.765178,-0.017161615,1.3050368,0
0.37064412,-1.2760197,-0.40400374,1
0.54830134,1.1358321,-0.28259918,0
-0.56354606,0.8781034,-1.4083065,1
0.9533257,1.0816966,-1.1356876,0
-0.8744613,-0.27094665,0.34577537,0
-0.95819473,-0.43774667,-0.3071075,0
1.0330426,0.22347128,-1.1725647,0
0.20526953,-0.9733407,0.31293207,0
0.56831455,0.6178624,-0.634643,0
-1.0943898,-0.3209011,-0.2504933,1
1.8727148,0.73194295,-1.0117608,0
-0.81265914,0.2843523,0.78338206,0
0.5096035,1.0441067,-0.44035128,0
0.18122056,0.6630986,1.7904946,0
0.8672704,0.6856346,0.42762882,0
0.49199942,0.7558183,2.3843641,1
0.89366424,0.83669204,-1.0921767,0
-1.4209638,-0.7694437,0.38282812,1
-0.5034354,0.121406466,0.6612679,0
0.6960945,1.9244204,-0.16140123,0
2.2121,1.2204347,-0.6131981,1
0.13781354,-1.0957125,1.0337859,0
-1.8735292,-0.1329524,0.31783548,0
0.49274048,1.6179576,0.7179816,1
0.49842042,-0.28934592,0.12946501,0
-1.3511132,1.4523702,-0.39764038,0
-1.130195,-0.6649621,1.8345963,0
-0.30162734,-1.3996792,0.7450923,0
-0.13770652,-0.05423776,-0.20248458,0
0.73067045,0.5015779,0.21914554,0
0.30302784,-1.7161143,0.0673414,0
0.19019654,0.08588064,2.6038213,0
-1.6347001,0.43290144,-0.280888,0
-1.0469755,0.9982257,0.1281916,0
0.18586348,-0.66973126,0.65188205,1
2.3745105,1.3481493,-0.6983379,0
-0.5504678,-1.5729982,-1.1218865,1
0.24158427,2.1923335,-0.62976515,0
-0.72013277,1.0712793,0.79316574,1
0.9716016,0.7937161,-0.6576666,0
0.006327525,-0.7484662,0.35908398,0
-0.7023476,-0.8858554,0.43771642,1
0.8609347,0.8406944,-0.135696,0
-0.97899354,-1.5721695,1.2344123,0
-0.98302,-0.5867764,0.50714076,0
0.022776857,0.67251617,-0.93681914,0
0.3218512,-1.4649242,1.9052126,0
1.8802105,-0.23412225,-0.09727585,1
0.6299244,1.5447644,0.69817305,0
-1.7460656,0.0025763623,-0.101793334,0
0.4541066,0.5866244,-0.3823216,0
-0.08195474,0.12617739,-0.3891624,0
-0.96677136,-0.22638598,-0.27034605,0
-0.2921075,0.8607119,-0.76042676,1
0.46781656,-1.141759,-0.2778324,1
0.006082922,0.2415734,0.038024187,0
0.1000102,-0.683945,-0.9712302,1
-0.39379817,1.9642103,0.8276202,0
1.1020285,-0.12738931,-0.6375597,0
2.1810944,1.4564623,-1.085962,0
-1.0381608,-0.5267846,-1.1955495,0
-0.96481353,1.6397442,-0.23065367,0
-1.7557931,1.4349468,-0.13216119,0
-0.1624341,1.154218,-0.8872872,1
0.3347138,-0.06909676,1.4783947,0
-0.09741375,-0.365173,0.24703526,0
-2.0195706,-0.563019,1.0042989,0
-0.8986766,-0.8137948,0.80809003,0
1.7990378,1.3234663,-0.17173795,1
1.1614522,-0.46278217,1.2412491,0
1.3923819,1.5159768,-2.4127212,1
1.1998692,1.3133274,-0.6013478,0
-1.0575228,-0.47939765,-0.9116568,1
-0.50069445,-0.8546998,0.87297934,0
0.38518864,0.88099706,-1.8746978,0
-0.086236395,-1.1648118,-0.3430095,1
-0.33917826,-1.1336664,2.0437763,1
-0.561864,0.33962193,-0.046763696,0
1.6099501,0.11104705,-0.03526953,0
-0.77972645,-0.5206194,-0.56191707,0
-0.19214675,-2.083288,-0.47172186,1
1.213802,0.061275683,-0.6708786,0
1.212974,0.644401,-1.0979118,0
-0.63401943,-0.10979393,1.3569665,1
0.2266357,2.3935785,1.3995129,0
-0.19562869,0.2901472,1.4914908,0
0.8149859,-1.5464272,1.5314028,0
0.65633273,0.41626427,-0.5241438,0
-0.13677025,0.89619267,-0.6508201,0
0.2938856,1.9470751,-0.4393878,0
0.47491747,0.20709527,-1.7684135,1
0.48991328,1.0806131,-0.03923709,0
-0.09659565,1.8371466,0.024191085,1
0.33272588,2.5290687,0.9528216,0
-0.4260738,0.024747312,0.62399536,0
-0.965356,-0.84416795,-0.4084236,0
-0.06469772,-1.2605174,-0.077254236,0
0.3167866,-0.9352253,0.52311647,1
-1.6713086,0.42348042,0.13821419,0
-0.7035292,-0.761364,-0.76007736,0
1.4794558,0.72787875,0.9865702,0
-0.8876912,1.1001694,-0.18300375,1
-0.87205267,-0.3323185,-1.6257159,0
-0.09711031,-0.79747784,0.31646127,0
0.94261575,0.22669612,-0.9534034,0
-0.7505047,-1.1113918,-1.5727139,0
0.5918625,-0.3282227,0.4393291,0
-1.0455667,0.45621863,-0.7056523,0
0.08763935,-0.3279715,-1.3205192,1
-0.7492515,-0.25007525,0.21493846,1
2.1538296,0.8175603,-1.0676066,1
-1.2068326,0.29726273,-1.6848276,0
0.30308628,0.17786461,0.55690944,1
0.21947448,0.24878335,1.4857647,0
1.7591556,2.3791986,-0.46875247,0
0.3230833,-0.18418711,0.5483736,0
-0.078656316,0.48049358,-0.522761,0
1.8955595,0.44534084,-0.8429461,1
0.83195966,-0.06045625,1.4187595,0
-1.5328469,-0.102971,0.69265777,1
-0.54398066,-0.7757411,1.4279004,0
-0.38920096,-0.23285595,0.6171584,1
-1.8041645,-1.5409019,0.699056,1
0.643787,0.754142,-0.47523654,0
-0.98867947,1.6480277,-0.784026,0
0.8191794,0.58168805,0.38098693,0
-0.54481703,-2.1580687,0.545604,0
-2.0482125,-0.21205415,-0.89165163,1
-0.92682624,0.2872345,0.8953235,0
-0.75962865,-0.14398763,-0.41378057,1
1.532934,1.854746,2.6104038,1
0.3373838,1.3150778,-0.7851715,0
-0.89890724,-0.5662413,0.54336053,0
-0.21868882,-1.3521011,0.7686077,1
0.22775069,-0.55393654,0.82781905,0
0.4638715,0.5628578,-0.47819465,0
-1.4371358,1.9152192,-0.6352179,0
0.6369888,-0.32590553,0.7617235,0
-1.516805,0.44916028,-0.2512238,1
-1.2769008,0.068484634,-1.1470592,0
0.7616541,1.2269591,1.7338392,0
0.4800058,-0.2993032,0.46586254,0
0.67163295,-1.0233095,0.6156891,1
1.5311875,-0.95162886,-0.21618079,0
1.517215,1.8523766,1.8460381,0
-0.9777342,-0.10355408,-0.686126,0
-0.07998441,-0.2721342,-1.5154518,0
0.03667713,-0.5217219,0.29729524,1
-0.21398298,0.11794414,-0.602027,1
-0.41635025,1.7127208,-1.0955806,0
-0.43540865,-0.970161,0.24141367,0
-1.4668291,0.68525696,0.32777265,0
-0.48402268,0.49297538,-1.5841975,0
0.12186535,-1.7334412,1.2795713,0
1.5206556,-1.0021354,0.15465465,1
-0.026676923,-2.6807733,0.17307848,1
-0.2408018,-0.5829361,-1.0689679,1
-1.0572995,-1.4691675,-1.4183602,0
-1.1119959,-1.2363479,0.57311785,0
-0.24047346,0.20345685,1.0669351,0
0.60786235,-0.1008998,-0.014018328,0
-0.2581532,0.2976398,-0.34853005,1
0.23252426,-0.15307456,0.09367628,0
-0.8111946,1.1240262,0.67174023,0
0.7789461,-0.08002874,-0.7313705,0
2.0482285,0.25446913,-0.5610422,0
0.31714007,-1.9673146,-1.0940853,1
0.3047945,0.001123555,0.7121442,0
-0.7724546,-1.2343674,1.5610747,0
-0.2872728,-0.20318042,-0.82170844,0
-0.33772138,1.7914485,0.42638636,0
0.32297623,-0.58081084,-1.7605177,0
0.4609766,-1.3824333,-0.2928211,1
1.5171783,-0.3988427,0.89677745,0
2.037373,-0.0061515793,-0.602398,1
0.75720066,-0.36756435,0.20702466,0
-1.6342425,0.27625594,0.09515093,1
0.6862246,0.99213594,0.61757255,0
1.041799,-1.3214067,0.4524863,1
0.86395425,-1.3289708,0.11269113,0
0.7116168,1.1017118,1.491671,0
-1.8235583,-0.097506955,0.46885803,0
-0.30365252,-0.0068748444,0.12912728,0
0.28408813,-0.6629622,0.54067314,0
-0.43854693,-1.6028264,-1.0664248,0
-1.7096564,0.2709884,0.48964006,0
-1.2683094,-0.8705289,-0.9504685,1
-0.19923723,0.43905652,-0.7099503,0
-0.11167216,-1.4849089,0.5605988,1
-0.7115543,-0.0412864,0.4946743,0
0.2905629,0.5984403,1.1489561,0
-1.8476106,-1.0310129,-0.49586296,0
1.6275073,1.4111543,0.5049961,1
1.1205707,-0.52293164,1.9621052,0
-1.3160737,-0.775318,1.0051453,0
-0.0037476718,-1.871036,-1.7352139,1
-0.24081737,1.5055772,-0.22770862,0
-0.5886095,0.33393154,0.3793565,1
0.74837357,1.3319968,-2.4999745,0
-0.118104495,0.44728994,-0.86411214,1
0.21117322,1.861715,0.2583269,0
-1.2357827,-0.46863946,1.5920945,0
-1.3286384,-0.6790595,0.24918222,0
1.5656445,1.1834301,0.7772816,0
-1.583353,0.4775275,-0.25749263,1
-0.016008746,0.7213937,-0.5269828,0
-1.4773614,0.23731935,0.49637884,1
2.2467475,1.205591,-0.9505618,1
1.0111156,0.99598503,1.3691136,1
0.072096854,0.9797475,-1.3749204,1
0.3844921,-0.4445675,0.5334103,0
-0.2993755,-0.3081088,-0.25615022,0
-0.24405631,-0.2926893,-1.2550368,1
0.1202398,-0.978164,1.3293667,0
0.73816204,-0.6508585,1.0969169,0
-1.980512,-1.1993277,0.19079685,1
1.6095128,1.0114653,-0.08399982,0
1.7686458,-0.097754724,-0.2512794,1
-0.16674718,-2.3658597,-0.16612396,0
-0.99993116,0.9245989,0.5927886,0
0.06413627,-0.6352017,-0.01880262,0
-1.5098996,-1.437054,1.7523589,1
-1.6747462,-1.0598102,0.58325887,0
0.2089272,0.939989,0.3509873,1
0.12207102,0.23653513,1.531308,0
0.3770781,0.5391431,1.1645688,0
-1.1503747,-0.3843182,1.1228853,1
1.6729156,0.67415416,-1.5471731,0
0.47989953,-0.9474068,-0.17366,0
-1.096176,-0.045838386,1.1872118,0
0.69812524,-1.2605683,1.2549117,0
-1.9738898,0.586901,0.4023698,1
-0.052183323,0.42245394,-2.0623581,0
-0.49069905,1.8286464,0.23383775,0
0.15381707,-0.28006846,2.5331898,0
-0.87846327,0.27850932,0.094878204,0
-1.270787,-0.82525444,1.7954187,0
-1.7849141,-0.91812336,1.1696459,0
-0.6479321,1.18525,0.7681625,0
0.23306195,-0.7288368,1.0961282,0
0.37680495,0.1463306,1.746008,1
-2.1968894,-1.3167061,1.2792324,0
-0.37478107,-1.3568524,-0.813127,0
-1.4921535,-0.16773741,-0.49645424,1
-1.6138532,-1.4668231,1.5302327,0
0.16221303,1.4245256,0.9266594,0
-0.06385353,2.0691712,1.098728,0
0.3228082,-0.43299624,0.86245185,0
0.5010926,-1.5334436,-0.58478063,1
0.11842872,-0.07372558,1.4630612,0
-1.5558397,-1.3861132,0.40169302,0
-1.7124678,-3.030769,-1.4084356,0
-0.69625545,0.9856397,-1.1187692,0
0.63298965,-1.1066954,1.713957,0
-1.7713741,0.44996846,-0.21499243,1
-0.55511296,1.1507971,-0.967936,0
-1.8203092,-0.44330168,0.4930681,0
-1.2826436,1.5901438,-0.44075537,0
1.0014272,-0.5417847,0.4272674,1
1.7443972,0.017409362,-0.59757775,1
-1.810044,-0.021986827,0.35906032,1
0.33345246,-0.026470559,1.3864136,0
0.16245976,-1.3638887,0.9150848,0
1.7890639,0.12082788,-0.051722106,0
-0.65725225,0.780377,1.7028731,0
-0.1663023,-0.030474253,1.9161195,0
-1.0314273,0.20613065,1.3437335,1
-0.34768328,1.557366,-1.5403645,0
1.4036872,-1.0066788,0.5434209,0
-0.3349495,-0.5565816,0.51494485,0
1.782408,0.6459731,-0.6577045,0
0.22544089,-0.551301,-0.45554474,1
-0.64050823,-1.7426511,-0.81474775,0
-1.1843721,-0.7008487,-0.08863697,0
0.5179588,0.09601475,1.5887938,0
-0.144975,1.6243341,1.5656823,1
-0.2965099,-0.7197327,0.08458802,1
1.0483048,-0.76112115,-1.4203594,1
-0.33868045,-0.15537025,0.28639445,1
1.9810768,0.569785,-0.7505694,1
1.0710576,-1.5881364,0.2473075,0
0.7024554,0.07373753,0.035504527,0
-1.457456,0.7119105,-0.04832556,0
-0.058969542,0.57479477,-0.47583127,1
-0.47142035,0.6672753,-0.4688269,0
0.69798636,2.3115268,-1.0789701,1
-0.62901545,-1.0199805,-1.8192164,0
1.8212062,-0.12515526,-0.59961563,0
-1.1379507,-0.51715505,1.0242743,0
1.9629251,0.96951234,-0.3594578,0
0.52624726,-0.9374191,-0.6272258,1
1.5128168,1.0182422,-1.5368292,0
-1.228336,0.3446682,0.63023734,0
0.5699309,-1.1881373,-1.2818003,0
0.6688633,0.24210066,0.82851535,1
-1.8108011,-0.8081252,0.31501,0
1.8295219,0.24552125,-0.38567176,1
-1.5748484,-0.991648,-0.84117675,0
0.5197159,0.48276255,-0.16203839,0
1.0734053,-0.9497042,0.25923562,0
1.1986539,-0.4216193,2.423752,0
0.94173586,-0.48151326,-1.366333,1
-1.8072917,-0.93595743,0.983002,1
0.8773726,-0.87069786,-1.0336545,0
-0.71370983,0.7176953,0.24561234,1
-2.1230314,-1.5778316,0.7302771,0
0.22915658,-0.8199185,0.10086194,1
0.24143372,0.8911801,-0.6953628,0
-0.58729035,-0.32307038,-0.7826734,1
-0.80533385,0.23236093,-1.0618248,1
1.0866923,1.1928505,-0.1532142,0
1.9245689,0.7640233,-0.19653095,0
0.3025296,1.9899412,0.035404846,0
0.7233537,0.06572155,0.74430287,0
-0.2245718,0.40240723,0.68433803,1
-1.435684,0.12580922,-1.4441856,0
-1.0412357,0.029807799,0.43707645,1
-0.18670659,0.23603126,-0.11065857,0
0.5062618,1.2439303,-0.5708321,0
-0.32962117,0.15807301,-0.15960996,0
1.5948551,0.72010314,-1.034203,1
0.19224204,-0.8207818,0.87570363,0
1.3556151,2.1624267,-1.5941882,0
-0.36043486,0.0047345012,1.2164136,0
1.1679535,0.9593688,-0.19196233,0
-1.0661123,0.30325326,0.84204954,1
-1.6629132,-0.30950874,0.6320429,0
-1.3744301,0.09796463,-1.4310224,1
2.1341212,1.0123912,-0.46008652,0
-1.0766851,1.2184564,-2.3444479,1
0.6304252,1.1341012,0.5897216,0
-0.05271835,1.4332573,-0.80378145,0
0.93297267,-1.6882799,1.0200907,1
0.045148347,1.4546968,-0.076224,1
-1.4198596,0.6954873,0.4652923,0
-0.6788441,1.3899331,1.0329506,0
-0.6861365,1.5373744,0.5837599,0
-1.0368308,-0.8208811,-1.0487833,0
-1.2783666,0.2500941,0.48513144,0
-1.6076177,0.30877754,0.59116757,0
0.5004481,1.1188948,0.7417995,1
-0.1975416,0.5669299,0.98454684,0
-0.80457646,-0.18578123,0.91285056,1
0.23390803,-0.84050685,0.86254025,0
-0.78069335,0.6772635,-0.5804423,1
1.6366415,0.78734493,-0.1297204,0
-0.7696374,2.164648,-0.40838948,0
0.08756095,-1.0388364,0.80762035,0
0.63301367,-1.9787632,-0.89934397,0
-0.76174647,0.64326614,-0.30738384,0
-0.119895086,0.6226689,0.88701314,0
1.7812467,1.0189841,-1.5463067,0
-1.8040452,-0.1039885,0.71420085,0
-0.5839421,-0.903939,1.2666181,0
-0.78387,-1.8975521,-0.7510265,1
-1.5519507,-1.4635067,0.37134668,0
-1.8999455,-1.6430463,1.4325846,0
-1.2691467,1.7013941,-0.8320851,1
-0.8675171,-0.59736323,-0.5401295,1
-1.80992,-0.35629016,0.0766619,0
-1.886292,0.74288803,0.018648338,0
-1.1875497,1.637934,-0.44762415,1
-0.79560053,2.2878902,-2.588929,1
0.12909627,-1.4913614,0.6425851,0
-1.4552957,0.7552546,-0.50417805,0
-0.9063965,-2.1706421,-0.15621813,0
0.008222401,1.9349247,-0.72541016,0
-1.203087,1.0583516,0.109958634,1
0.5664953,-0.572343,0.76764274,0
-0.39871812,-0.07570107,0.020278864,0
-1.7267656,-0.9049203,-0.064918935,0
-0.8749959,0.63319856,1.1004719,0
1.6076697,-0.19068308,0.16938649,0
1.8223639,1.0006708,0.80425,0
0.47796595,-0.70302635,1.2221079,0
-0.8021291,0.88224614,1.17113,1
1.2494644,-0.81016034,-1.5759058,0
-0.4875689,0.20960514,0.48340756,0
0.70537335,-0.34636846,1.5132582,0
1.135997,1.9994689,1.1052455,0
-1.0484807,-0.029930396,1.2107651,0
0.07420377,-0.9468579,0.80703574,1
0.7866958,0.5321197,-0.779822,0
-0.83147675,1.3334371,-0.63871443,0
-1.0900979,1.2869153,-0.6596543,0
