0,1,2,cardio
0.7243287,0.15152173,0.6741123,0
1.6787938,-0.39852303,0.4410171,0
-1.3316272,0.55906254,-1.1966223,1
-0.35433987,-0.23916695,0.00080948696,1
1.9398198,-0.98731446,1.1039643,0
0.6523788,-0.43386528,-0.4461253,1
0.65198714,0.36460847,0.6884156,1
0.8583621,0.374445,-0.89752024,1
1.5327878,-0.34338802,-1.7299666,1
2.3437896,0.2337894,1.2760715,1
1.441671,0.51387274,0.35579875,0
-1.4822965,0.93339664,-0.7569972,1
0.058519077,1.0498384,0.09186099,0
-0.28192073,-0.37320846,-0.03191123,0
-1.0318711,-0.75975776,0.6298255,0
1.4256662,0.5549575,0.810713,0
0.5124206,-0.88722014,1.1775159,1
-0.7649427,1.0282003,0.38622797,0
0.8611835,1.1071018,1.3380413,1
0.7877221,-1.8653425,-0.6898053,1
1.5687178,1.1365529,0.11192647,0
0.545901,-0.93959826,1.1955053,1
-0.16275708,-0.81599545,-2.2321863,0
0.23960637,-0.496794,0.6810528,0
-0.81874716,0.8383097,-1.3067923,1
1.3506786,-0.029608324,0.74312353,0
-2.3512518,-1.1126597,-0.32833266,0
-0.7761363,-1.365876,-1.8010813,0
1.7639422,0.49911892,0.22489971,0
-0.15008715,1.0335822,-0.24426731,1
-1.0824195,0.4217228,-1.6116153,0
-0.8333448,0.5134068,0.45794365,1
0.32601523,-1.6225208,0.86050206,0
1.45628,-0.369581,0.2718108,0
1.4484735,0.820767,-0.67262375,0
1.2592626,1.9818028,1.221968,0
0.77095616,-1.5766027,-0.4864857,0
-1.976221,-2.0979612,0.6082317,1
-1.166082,-1.3476102,-0.47932214,0
1.6168025,0.5462544,1.4973216,1
1.571132,0.5170203,0.34532672,1
0.14620304,-1.577777,1.3688194,1
-0.3357451,-1.3614049,-0.2739325,1
1.0530132,-0.38479018,-0.062439486,0
-0.8041899,1.7169929,-1.3766073,1
0.51919055,1.3172088,0.22483167,0
0.30068365,-1.5901726,1.378729,0
-0.18748057,0.7521461,-0.20999599,1
2.0427053,0.17193213,-0.7288418,1
-0.20798236,0.068805315,0.3695104,1
-0.93012404,-0.12929653,0.6025631,0
0.72241914,1.1798688,0.8048684,0
0.75998515,3.1089652,1.7295545,1
0.7934171,-0.76655513,-0.741595,1
-2.337394,-0.82025236,-0.4980718,1
-2.2083101,-0.32486147,-0.43477625,1
1.2941039,-0.36765432,1.1396326,1
-0.22023918,0.53694665,2.662913,0
1.9250014,1.1016523,0.71774554,1
-1.1128652,-1.3211242,-1.7607856,1
-0.43414235,-0.07674962,2.487099,1
0.5147748,1.1207443,0.9703787,0
1.5726634,1.9488494,1.0108631,0
0.7375974,-0.4111007,-0.6414739,0
-1.5255524,0.7819409,-1.7461354,1
-1.1605625,-0.2021863,-0.12623829,1
0.58765715,-1.71978,0.7192828,0
-0.5471852,0.22835739,-1.1655697,1
0.86331344,-1.2598165,1.6581486,1
0.8765424,2.3392456,-1.0793939,0
-0.6537984,-1.771495,1.1421629,1
-0.9605637,-0.17334512,0.556674,0
-0.72043616,4.5390544,-1.01522,1
-0.2511903,-0.9889802,0.57651836,0
0.18272755,0.7894527,0.047819912,1
-2.084779,1.1102785,-1.7379307,0
-0.25027955,-0.9533255,-0.07211184,1
0.9098668,-0.14421053,-0.76299655,0
-0.83509445,-0.86651266,-0.5534902,1
-0.9969742,1.1133637,0.52052957,1
2.1870897,-0.07209775,-0.47958773,0
-0.61606365,0.5327449,1.1570323,1
-1.3193995,-0.4270442,-1.6634105,1
0.73299575,0.8604086,-0.8859599,0
0.7725908,0.048314564,1.5005988,0
-1.462714,0.6545365,1.5206178,0
-0.9048811,1.7375333,0.3922685,0
-0.67131686,1.327538,0.9561796,1
-0.12561907,-0.47231665,-2.2345316,0
-0.32363304,-0.010710263,2.6073618,0
0.8563145,-0.8016799,-0.6103254,1
0.83174396,-0.0014287587,-0.8293523,0
-1.0961562,0.42543826,-0.26018968,1
-0.85212725,0.27104566,-1.1277298,0
-2.3173618,0.45942578,-0.50795925,1
0.3409444,0.39783317,1.0964656,1
-0.19064282,1.5200979,-0.25721127,0
0.4780041,0.010315128,1.4744064,1
-1.120472,-0.92750823,0.70022535,0
0.70012695,-0.9681665,-0.40656987,1
1.1436063,0.23573546,1.3623143,1
1.2208632,0.28096855,-1.6487019,1
-0.34987333,-0.46025246,-0.28822008,1
1.5887156,-0.050047103,1.1545616,0
0.24658589,-0.5573068,-0.84901947,1
-0.8184672,0.2455019,1.0503932,0
0.2517555,-0.11590152,-0.8592456,1
-0.9600197,-0.62773085,0.59391725,0
-0.78325534,-2.3839447,1.3267183,0
1.3621008,0.8054096,0.27827105,1
1.3101511,0.48784658,0.87794554,0
1.268499,-1.0672044,-0.54933894,0
-1.3551899,0.22467095,-1.1966686,1
-0.19767287,-1.4969906,-2.1128678,1
-0.65372324,2.1926107,0.9496133,1
-0.7773628,0.4926792,0.42104384,0
0.64492196,1.3612832,0.6307139,1
-1.5288335,-0.011164632,-1.0040977,1
-0.8959692,1.184831,-1.784578,0
0.8795648,0.70386636,-0.9251668,1
-0.7463337,-0.13915354,1.7109553,1
-1.2313334,-0.6350363,-0.043156527,1
0.43833095,-1.4361194,0.685656,0
0.9308959,0.41489485,-0.798794,0
2.1479874,-1.5465918,-0.006377867,1
-0.80125463,0.11655678,-0.6890715,1
1.7507135,0.47293964,0.3679608,1
1.6648762,0.023686554,-1.7175938,1
0.44299468,0.018677518,0.81385636,1
0.67847997,0.28307244,-0.5150167,1
0.15270288,1.066127,0.7628026,1
0.87008816,-0.24469645,-0.6010882,0
0.40728188,0.2673999,1.033963,0
-1.4888525,0.28833607,-0.85222375,1
0.7681392,-0.68937296,-0.56845796,0
0.2280977,-0.15260118,1.4477217,1
-0.83867526,0.8389666,1.2126698,1
1.0181177,-0.073697135,-0.7699257,0
1.1774313,-0.12292549,0.9635713,1
-0.864288,0.17107989,0.54188955,0
-0.22996587,0.19585517,-0.2061342,1
-0.40605375,0.43153632,-1.5098181,1
-0.9361453,-0.2779682,-1.6221821,1
1.6265113,-0.92878574,0.96525836,1
0.6776267,0.515863,0.7173853,0
0.75538117,-2.1033852,-0.45639548,1
0.67957306,-1.0027773,-0.5540899,0
-0.38882795,-1.3858925,-1.3875173,0
-0.16643634,-1.7214775,-2.099763,0
-0.9747156,0.37763125,0.24617651,0
-0.1473474,0.7735673,-0.15858349,1
-0.9304671,-0.60163975,1.1645844,1
-1.287155,0.78010446,-0.56690234,1
1.0955216,-0.79147625,-1.089059,0
-0.1555115,-0.52019215,-2.2351491,0
0.7380616,0.3160892,1.5123204,1
1.3270438,0.20326403,1.0847628,1
-0.2168994,0.673533,0.33162513,0
0.514085,-0.9619406,0.24149488,1
1.4495276,-0.3897684,0.39247382,0
0.8491999,-0.23176137,1.7643054,1
0.9035957,0.8001826,-0.7061858,0
-1.5651195,-0.7216691,-0.79771036,0
-1.2166766,0.44107082,-0.60764974,0
-0.19351332,1.5472673,-0.27065197,1
-0.93228954,0.031732827,-1.6462641,0
-0.83473784,1.0694674,0.3279211,1
0.3599609,0.8225878,2.613376,0
-2.5296082,0.7025019,0.71541125,0
-0.9113861,0.6972809,-1.7451621,1
0.47589827,1.3763055,0.9571621,1
-1.8392291,-0.33941445,-0.07454415,0
-0.4306035,-1.7667205,2.7147293,0
0.9389255,1.2653844,-1.0131857,1
0.8849962,1.0521544,-0.9471697,1
-0.23615786,-0.16052127,-0.09990952,1
-0.80413675,-0.16389796,-0.6514282,0
0.7403907,0.8366941,1.7483767,0
0.1622374,-0.8881311,1.3930038,1
-0.38076177,-0.14314991,-0.011567839,0
-0.8290442,1.1924491,-1.3549777,1
0.03712374,-1.5781355,0.3644523,0
1.214586,-0.37412763,0.96672666,1
-0.036577806,-0.80682284,0.2481977,0
0.88214666,1.0719179,-0.90332437,1
-1.3675234,-0.21338677,-0.48488677,0
-1.1969322,1.1910893,-1.2956452,0
1.3095379,-0.2876167,-0.6954679,1
-0.43593645,-1.166817,-1.47329,1
1.9366426,1.9400338,0.09047307,1
0.40344405,-0.52001834,0.60778964,0
0.9038564,1.166743,-0.9268258,1
1.1400468,0.51750666,1.1231296,1
-0.3043586,-0.86535984,2.866931,0
1.0001366,-0.312272,-0.052855555,0
0.16413733,0.7403915,-1.0589112,1
0.9072183,-2.086465,-0.64989275,1
-0.6848756,0.53720987,1.9474683,0
-0.045497876,3.2710457,-0.4830956,0
1.4974217,-0.44628853,0.3484456,0
0.377589,-0.6865648,-1.8596098,1
-1.5122652,0.28507605,1.6217957,0
-0.10860689,1.8205664,-2.4515367,0
-1.6225625,0.6747099,-1.2866529,1
0.15886478,0.78139734,-1.1274219,1
2.1720707,-0.07267314,1.345114,0
0.72802913,-0.034309477,0.23170964,1
0.91925144,0.85982937,-0.67766565,0
-0.8372042,-0.4811245,1.2399538,0
0.14812429,0.69593936,-1.1043317,1
1.3451078,-0.061944805,0.8095523,0
-0.70660233,-0.39080623,1.1682721,0
0.3032414,0.89797217,1.1128583,1
-0.3135379,-0.13486788,-0.1612475,1
0.07028859,-0.41753876,0.2424069,1
-0.34002656,-0.5695687,-0.04813313,0
0.84263206,-0.2873901,-0.6735352,1
0.84598994,0.30291957,-0.079781145,0
-0.21601304,-0.68260616,-0.09451031,1
-0.19946487,0.9552319,-0.24881616,0
0.7191495,1.3006538,1.5517231,0
-0.3282056,-1.6445897,-1.5317963,1
-0.5718222,-0.9683034,-0.68723387,0
1.1972555,-1.7310461,-0.25613922,1
0.77975535,-0.03141549,-0.056455087,0
0.7058862,0.5598213,0.61750066,0
-1.1671618,0.15216535,-1.4076358,0
-0.20498353,1.0214548,0.25124326,0
-1.4683459,0.7281364,-0.91271347,1
0.5631219,1.1031777,0.99156237,1
-2.3088846,-1.4252033,-0.38951012,1
-0.52729946,0.4090448,-1.1788167,0
-0.17627908,0.46838146,-0.23152679,0
-0.15927872,0.59504706,2.5298476,1
-0.72687536,-0.88484603,1.2172565,1
1.1698216,0.71670127,-0.33642375,0
1.5253816,0.4315493,-0.7254722,1
-1.3551972,-0.44330758,-1.0838997,0
1.6344773,0.5031355,0.26249573,1
-0.6077414,1.3863913,0.9351744,0
1.4719117,-0.07527335,1.5099498,1
0.17765838,0.35757142,0.7571573,1
-1.5093025,-1.5421486,-1.1487848,0
1.4335984,1.3594426,0.17397405,0
0.7649424,-1.7967322,-0.6821822,1
-0.11539988,1.3928258,-2.4228559,1
0.7541108,-1.6745319,0.7768693,1
0.597313,2.4162498,0.18544269,1
-0.20472877,2.1508076,-0.3929426,0
1.3157568,-0.24341398,-0.60252464,0
0.4385816,0.5502677,0.22358905,0
0.8818306,2.5229743,1.4421116,1
-2.221259,-0.47304577,-0.23413922,1
0.9454963,1.9798185,0.46099013,1
0.8947367,-0.42077145,-0.775286,1
-1.3218929,0.094401196,-0.4824415,1
-1.1793073,-0.48600233,-1.3047476,1
0.74061173,0.123800576,0.71763796,1
-0.80937254,-0.40583792,-1.3834026,0
-0.83294797,1.0908178,0.38214317,1
1.8299425,-2.4100845,1.224822,1
0.97216237,0.0014404906,-0.45233226,1
-0.73748434,0.44210148,1.0480578,0
0.23610167,-1.0502002,-0.7748444,1
0.8920264,0.54738325,-0.9138849,0
1.3104544,1.628124,1.0713853,0
1.2987484,0.96026903,-0.99309796,1
1.5250119,-0.35199836,0.5535353,0
-0.47626632,0.37582418,-1.6948899,0
0.74963945,0.6044949,1.4443092,0
1.1678827,-1.1497798,-1.6839911,1
-2.0274289,1.2435929,-0.060259163,1
-0.5739497,1.7422919,-1.0513239,0
0.81219107,0.21056831,0.8254673,0
-0.30773836,-0.16031577,-0.015293308,1
0.6992428,1.5718511,-0.6455925,1
1.3422557,-0.93115467,1.4215782,0
0.4953828,-0.41036052,0.44834265,0
-0.5017916,0.33688948,-1.0807362,0
-1.7225986,0.69506025,-0.9106842,0
0.19687441,0.37661612,0.94068825,1
-1.474062,0.5414703,1.556838,0
-0.15792124,-0.32040772,-2.2855942,1
-1.7955412,0.24942105,0.4872419,1
0.55720246,-0.12249484,0.47467038,0
1.1066642,-1.536346,0.5183606,1
-0.7430639,1.6307778,-2.4559298,0
0.49454996,-1.8157585,1.2183439,1
-0.46133703,0.60598046,-1.6479988,0
-0.55965203,0.5062716,-1.1626657,1
-3.124786,0.9751631,-0.5096863,1
-2.563172,-0.5977803,-1.0654356,1
-0.9063952,0.055994842,-1.6665523,1
0.2075999,-0.11365877,1.4044229,1
1.2402142,-1.7921811,1.1797174,0
-0.40338266,-0.20973176,-1.3137099,0
1.4127975,0.27953267,-0.5802863,1
1.3726485,0.7988967,-0.91188544,1
0.6305278,1.3517147,0.6354316,1
-1.4736856,-0.59625715,-0.76654583,1
1.6144519,0.53598815,1.5403099,0
-0.1802105,0.79026407,-0.23160185,0
0.8829353,-0.77556854,-0.7515868,1
-0.3604403,0.84676623,-0.117929466,0
-0.51943547,0.71727854,-0.85553,1
0.78005654,0.2139453,0.2181474,1
-1.4485753,0.9362271,-1.1326247,1
1.7760758,-0.9257312,0.8452919,0
0.61076075,-0.43934008,0.69825536,0
-0.1401305,2.3444197,0.2240035,1
-0.2704088,-0.5466754,-0.083393864,1
1.7852088,1.0512143,0.3573404,0
-0.94857424,-1.0137179,1.4243995,0
0.7284813,-2.7006438,0.82880455,1
-0.21689363,0.48557216,0.39266598,0
0.44337657,-1.1136818,1.1397656,1
0.8052676,1.0925049,-0.789034,1
0.4420468,0.047847334,0.86039567,1
-1.2025397,-0.9112962,-1.3165594,1
0.9625706,-0.03591966,-0.050014548,0
-1.8098049,-1.1315815,-0.9873115,0
-0.760933,-0.11199346,1.1050043,0
-0.3384402,0.06911094,-1.4933667,0
-0.8673578,-0.26582634,-1.2077531,1
-1.379528,-1.7850457,-1.0024263,0
0.82316065,-1.7705222,1.2271788,0
-0.0055192355,-0.64341193,2.0762239,1
-0.65013,-0.8745018,-0.841195,0
-1.6769216,1.0637941,-2.1077466,1
-1.1646566,-0.22449926,0.025713718,0
-1.174826,0.31866115,-1.3469026,1
0.8677175,-0.46772105,-0.89143515,0
-1.3488835,1.0095335,-0.6005076,0
2.0109847,-0.3978541,-0.716925,1
0.30330065,-0.08839348,1.3545445,0
0.29189312,-0.5849658,1.5939746,0
1.0222496,1.5077119,-0.85607976,1
0.7200152,2.3605468,1.6118331,0
1.7100543,-0.6510511,1.0689135,0
-0.22970302,-0.9805353,0.58579606,1
-1.4641955,2.1300797,1.4040704,0
0.24193904,-0.61852664,1.4019696,0
1.57543,-0.6713051,1.3260486,1
-1.3996587,-1.3104253,-0.37710845,1
-1.1828158,1.2533094,-0.24955712,1
2.1288192,-0.9653083,-0.42355815,0
-1.4930748,-0.93761414,-1.2968992,0
1.1943663,-0.008501947,0.3348115,0
0.31809515,-0.016369954,0.76463795,0
1.8897994,-0.9363911,1.4965248,0
0.8644599,1.9631633,0.34040657,1
1.4732242,1.9046624,0.05096596,1
0.054480623,-2.3894012,-0.76925606,1
-1.0331813,-1.4691702,-0.15581195,0
-0.20769697,0.8119893,0.3330716,0
0.74234915,-0.16041133,-0.6130179,0
-0.912356,-0.992932,0.48054838,1
1.0532874,0.2659601,0.4752804,0
2.4731212,0.92331594,-3.8077028,0
0.21503143,-0.067081995,0.8796942,0
0.12621745,1.0530118,0.035198726,0
-0.1573465,0.030536164,-2.2932718,1
1.6036566,0.24723096,0.26029226,0
-0.5780457,1.0722048,1.0020282,0
-1.2974913,-0.19026741,-0.47079226,1
1.0138041,0.47026607,-1.1999828,1
0.90430105,0.07591197,1.4109137,0
0.738628,-2.1497126,-0.27416855,1
0.46125874,0.28158224,1.6834164,1
-0.24760339,-0.31560117,-0.13330713,1
-0.8971387,0.32338166,1.1800257,0
-1.9875848,0.66919065,-1.4855052,0
-1.1781726,-0.66200775,-1.2879715,0
-0.22501564,-0.96341723,-0.12205163,0
-0.47205898,0.50782996,-0.94862705,1
0.8280977,0.104046166,1.1933464,1
-2.7939203,-0.07134117,-1.6953388,0
-1.0966399,-0.20114703,-1.4923224,0
0.15394384,0.6341143,1.2047515,0
-0.61448544,-0.06765337,1.1688473,1
1.8601595,0.1851256,-0.7001115,1
-1.1051542,0.4232171,-0.24339858,1
-0.83676594,0.40828592,0.9790437,0
1.3623008,-0.95028913,1.139483,0
-0.52558976,-0.19293271,-1.5991504,1
1.1401268,0.17527105,0.75647897,0
0.9650377,1.1379375,-0.957763,1
0.6730252,1.792681,1.5288965,0
0.7478105,0.21099623,-0.66698366,0
1.5851835,-1.1227473,-1.70755,0
0.8430124,-0.3922152,-0.5763133,0
-2.0301201,1.903093,-0.13880959,0
0.44617346,-0.680047,1.037407,1
0.6056897,-0.47861162,1.997737,1
1.621127,-0.9914261,-0.531767,1
-1.6282201,-0.10711609,-1.3615271,0
-0.25542128,-1.2937423,1.2921755,1
-0.668239,-1.4944487,1.3109659,0
-0.20746468,-0.14417207,-0.116243966,0
-0.61171496,0.4123579,-0.94928426,0
-0.21736462,-0.44263598,-0.13634634,1
1.9020004,-0.11479519,-0.44806093,0
0.8510741,1.1289405,1.5956204,1
1.1259234,-1.4172733,-0.5101635,1
-0.704187,1.4559793,-1.190721,1
0.8523628,1.3504785,0.074769326,0
-1.0807501,0.9865837,-0.28747013,1
1.2600852,-1.5868845,0.42276248,1
0.6558513,0.23327088,0.982179,1
-0.27280563,-0.23907137,-1.7188044,0
-1.9994178,-0.89052653,-1.0619642,0
0.8115927,0.24478504,1.60679,1
0.9965898,0.1592017,0.45233458,0
0.23352909,-0.63065404,0.9064568,1
0.9394357,0.17343514,-0.84408957,1
-0.86963576,-1.49881,-0.98001784,1
1.3252224,-0.9702161,-0.7227088,1
-1.339732,-0.26541567,-0.40115365,1
1.584933,1.0944748,0.9978332,1
-0.66390854,0.3339068,1.608439,0
1.6357367,-0.71890175,0.3237094,1
-0.8654157,-0.904373,-1.0357028,1
0.17810428,-2.7133107,1.472078,1
-1.6072621,-0.94820446,-1.5918698,1
0.5757561,0.59450406,0.37013954,0
-0.3559718,-0.10103616,2.5323355,0
-1.3410215,0.19865356,-0.49098867,1
0.825195,1.9155227,-0.2633067,0
-0.8574438,-0.2598088,0.5324005,0
-0.8589206,0.094626926,-1.1617239,1
-1.2576743,0.39819923,-0.57004756,0
0.9274833,1.7065629,-1.0308361,0
-0.17448145,0.21183148,-0.21655405,1
0.34242192,0.12549075,0.9651689,1
-0.1826668,0.46847457,-0.2829507,1
-1.2674444,1.2571478,-0.74214417,0
0.13447282,1.5936121,0.013477113,1
-0.21099633,1.101332,0.32028982,0
0.025275376,-0.0049302634,0.08054819,0
2.182774,1.0037138,-0.5928955,0
-0.21627682,-0.7761853,-0.023901254,0
-1.3740398,-1.7738688,-0.7933614,0
-1.2786181,-0.81214184,-0.45618552,1
0.22551252,-0.65759104,1.3055234,1
-2.265893,0.7547404,-0.55278647,1
-1.9021258,1.043899,0.2937007,0
1.6900369,0.06946026,-1.0776386,0
1.7383759,0.20123437,0.8231142,0
1.5939039,1.616009,0.08430771,1
-0.8608308,-0.23307022,0.535167,0
-0.81832844,0.6705821,-1.1750672,1
0.206558,-0.84678847,-1.2518833,1
0.471172,-1.8359692,1.3009238,0
1.3908627,-0.10093081,1.0159221,0
1.5284125,0.6546189,-0.77757776,0
0.5628227,-2.401475,0.4364882,0
0.8558602,0.41079703,-0.8844254,0
-0.3584119,-1.2947903,-0.24611007,1
0.16318001,-1.1287426,1.4904076,1
-1.1545901,-1.367889,-0.5204085,1
1.3325653,0.34076512,-0.80345994,0
-1.1014682,-1.7340153,-1.3559119,1
0.20617795,-0.10293252,1.273216,0
-0.29932803,-0.9320687,0.5552925,0
0.8831689,-1.4899119,-0.7380682,0
-0.61387056,0.91964704,-0.9530186,0
-0.7111564,-0.33491248,1.0964684,1
-0.3297028,-0.948959,2.8286288,1
-0.8611798,-1.2320808,0.5612817,1
-0.21863812,-0.22081582,-0.06820194,1
1.2597002,-0.35582042,1.3515213,0
-1.5123593,-0.0008446332,1.6636354,1
-0.8646172,-0.25822854,0.5216426,0
-0.924624,-0.11360887,1.1755085,0
0.7359269,0.19870372,0.17892298,0
-0.67458844,1.6244657,0.6917343,1
-0.6205899,1.1836495,-1.9689145,1
0.79516965,-0.1582363,-0.83190286,1
-0.6814094,-0.20306422,1.1242682,1
-1.3739406,-1.0863796,-1.0514919,0
0.72301,-2.3970928,-0.4521287,0
0.81096244,0.5899418,1.5155847,1
-0.24119273,0.16144156,-0.08232599,0
-0.9322667,1.0552584,0.42320883,1
-0.07986145,-0.16043349,-2.1662903,1
-0.9902429,-0.14051487,0.5141848,1
0.061450526,-0.42650723,0.12757303,1
0.24469185,-0.9152655,0.8281559,1
1.5704514,0.5178226,-1.1174467,0
0.21560876,0.33407542,1.1351064,1
1.6391323,1.063801,0.1327256,1
-2.3784518,2.3736486,-1.0475044,1
0.34870583,-1.2199851,1.1711593,0
0.20871066,-1.4073142,1.5761733,0
