0,1,2,CreditCard
0.28813678,1.202088,-1.4877083,1
-0.15967825,0.82074946,-1.4944403,1
0.1357708,0.47718036,-0.84583616,1
0.31603122,0.5431682,-0.8251109,0
1.1107432,-1.4872872,-0.31621948,0
0.527552,0.0656939,-1.611052,1
0.6203803,0.6748859,-0.68208027,1
0.7539245,0.35874498,-1.2907326,1
-1.6865404,-0.3844812,2.0389233,0
1.056858,1.4070555,-0.9259607,0
0.62382114,-0.053499818,-0.60592747,0
-1.7601967,-0.068478346,0.437276,0
-0.788808,1.5966058,-0.56319904,0
-1.4267834,-0.5240515,0.63330984,0
0.09566836,-1.2175808,-0.17692974,0
-0.56677806,-0.24406606,-0.9313488,0
0.67899543,0.48846337,-1.0830302,1
1.3331372,0.4817397,0.2501197,0
0.3693677,0.40288407,0.9603035,1
-0.7502777,-1.3374072,-1.3102862,0
0.015160143,-1.324998,0.82612103,0
-1.0852067,-0.46033666,0.88126034,0
1.4409217,0.057720095,0.23768273,1
-1.3064917,0.33778626,-0.14163579,0
-1.9671028,0.7279712,0.7879376,0
-1.9056997,-0.6908514,-1.1305408,0
-1.0506101,-0.4772507,0.5341232,0
0.7367921,0.9856775,-1.36044,1
-1.7215406,-0.5228244,2.023861,0
1.2066498,0.8688539,-0.046837226,0
1.5531095,0.20451169,-0.010183558,0
0.17953028,-0.95109385,-0.72971165,0
-0.59753823,0.32803735,-0.6361232,0
-0.45264772,-0.32857525,-1.1902477,0
1.3721144,-1.4037415,0.08456065,0
-0.16030419,1.9647658,0.17037952,1
0.49132463,0.52343625,-0.24524409,0
0.39958927,-0.7736556,-1.1028885,0
-0.71863824,-0.18027997,0.64844304,0
-0.171393,0.15629667,0.82070374,0
-0.24863252,-0.6846071,-1.367466,0
0.30649874,1.8395915,1.2129723,0
-0.90337026,0.10729824,-1.0392216,1
-0.17564973,2.1391969,0.60503834,0
-0.03314677,-1.7204477,0.6667176,0
1.4294264,-0.68436295,0.7130502,1
1.8784176,0.22861238,-0.91220635,0
1.7394404,-1.5641563,1.4584681,0
-0.2154904,-1.4333094,1.0309551,1
0.40124932,1.0034008,-0.64472187,1
0.80411756,0.01473701,-0.77737087,1
0.89208174,0.17383696,-1.24102,0
0.20737791,-1.3667623,0.067487806,0
0.1684273,-0.7492127,0.16554335,0
-0.08392438,-0.49171346,2.2090907,1
0.25998652,-0.3346616,-0.52652544,0
0.71986437,-1.1677551,-1.027684,0
-2.1888916,-1.5225005,1.3021824,1
1.2807215,-0.6372856,0.31468368,1
-0.27856433,-0.76004004,1.9658277,0
0.362211,-1.2775604,-0.3271758,0
0.51504934,-1.4442629,0.7733636,0
1.2459894,1.1868503,-0.79516184,0
-1.3109115,0.572701,0.42935833,0
-0.21962942,0.05328437,0.8321278,1
-1.0158093,-0.3630175,0.6002076,0
0.14334011,0.54749024,-1.4913971,0
-0.07510805,-1.9813321,1.9124483,0
1.2409332,-0.73760223,0.43951902,1
-1.3598183,0.17190185,-0.22687177,1
-1.2103136,0.39872265,1.8570259,0
-2.218321,0.74891675,-0.56852657,0
-0.27018043,-0.5484505,-1.5482614,0
0.9151692,-0.08462453,-0.7438729,0
0.7614478,-1.0068387,-1.2061733,1
1.1000564,0.26554266,-0.66577023,0
-0.01812455,-1.4407855,1.4833424,1
-0.21629614,-1.2862306,0.078562334,1
-0.5648979,-0.5254856,-0.9324564,1
-0.3508926,-1.7167876,0.38270777,0
-1.5415944,-0.26271683,0.45925996,0
0.11640592,-1.2353117,-0.18258911,0
-0.6334291,-1.1979598,-0.27996862,0
-1.0979584,0.31726083,0.21042314,0
0.45671648,-1.7009908,-0.37998068,0
1.0613602,0.29416847,1.2877883,1
0.2782614,-0.70692337,-1.0007998,0
0.6302153,-1.2027767,-0.3753376,1
-1.4701358,1.0551685,0.97653526,0
-0.6723527,0.41080976,0.04350923,0
-0.6145272,-0.038694963,0.42641374,1
0.4711287,-0.091629,-1.3735586,0
1.2561741,-0.6879132,0.72010916,0
-0.4143483,-0.95509434,1.4813629,0
-0.24848735,-1.17783,0.80452734,0
-2.145982,0.076223165,0.19807956,1
-0.5773393,0.24894148,1.3088957,0
-1.3246497,0.1908615,0.10277501,1
-0.05027321,-1.3331567,-0.27631593,1
0.42204684,-1.3166784,0.1925856,0
0.89885664,0.1848197,-1.0741833,0
-0.22553304,1.4169345,-1.2060689,1
0.47892934,0.74232054,-0.86944705,0
-0.19267137,-0.5024998,2.1963358,0
1.0044776,-2.0303202,0.9483632,1
0.7447348,0.40827027,-1.6047449,1
0.09968549,-1.1065187,-0.956482,1
0.48396045,0.3884349,-1.2360469,0
-0.33029482,-0.54017687,2.2216005,0
-1.3325211,-0.49396783,0.27926332,1
0.15191765,-1.3324668,0.5000623,0
0.74106705,-1.4091212,0.91863275,1
0.96280205,-1.6950417,-0.020650707,1
-0.66977805,2.0535634,-0.4147927,0
1.2694316,-1.319588,-0.18949574,0
-1.641947,-0.8933517,0.3400672,0
0.2781702,-0.1737557,-1.2626579,0
0.91679204,0.39855713,-1.2057524,0
0.18975878,0.58792573,-1.549771,0
-0.5403789,0.37286884,0.4112835,0
-0.11894578,-1.1663775,-0.76699126,0
1.0141312,1.097408,1.3552815,1
-0.6202647,0.20763516,0.51242626,0
0.37306666,-1.0251029,0.44874868,1
0.42428666,-1.2699035,-0.22403014,0
0.7812065,1.0057168,-1.4690912,0
-0.66137373,1.4596874,0.22373211,0
0.70460874,-1.7614632,0.59039676,0
0.43679935,0.021675497,-1.3461528,0
-0.033023268,-1.2581549,-1.3851097,0
0.62970436,-0.5826949,-0.9480828,1
-0.4739151,-1.091996,2.263878,0
0.5217702,-1.0004855,0.14976561,0
0.32467037,0.5193202,-0.8580772,0
0.90589535,0.15627372,-1.5946991,0
-0.5956142,-0.016984068,0.7009613,0
-0.6734451,-0.36178964,-0.54253983,1
0.45985675,1.7091947,-0.010302,0
1.2323865,-0.23563874,-1.2025924,1
-0.14876008,-0.9952711,0.03339249,0
-1.8792167,-1.1625227,0.3782305,0
0.15285333,-1.5625157,1.497375,1
-1.937283,-0.14811945,0.027765214,0
-2.3501575,0.32434046,1.1544358,0
-0.30146408,0.30503088,0.61932397,1
0.34601492,-1.5989082,-0.75646955,0
0.88082457,-1.5388992,0.4015072,0
0.45173258,1.024869,-1.6944293,0
1.4832299,-0.49767315,1.1306005,0
0.23866993,0.82548326,-0.7982979,0
1.5844605,0.53777575,-1.1641371,0
1.2681507,0.6461439,1.0679864,0
1.3350523,0.9828877,-1.1401342,0
-1.8655226,0.37967128,0.0850503,0
0.5065829,0.48097146,-1.3715632,0
-0.46334854,0.3759768,0.5456106,1
0.715107,1.3327805,-0.8392019,0
0.6945429,2.0471785,-1.2146926,1
0.39039788,0.30328962,-0.9806033,0
1.4579998,-0.70056236,1.0334332,1
0.3539558,-1.7214437,-0.1948778,0
-0.99861777,-0.4793329,0.48210514,0
-1.6276492,-0.02816578,1.6121054,1
0.25637218,0.1023231,-0.42892414,0
1.0251932,-1.3622049,0.23777509,0
1.2291857,0.90123546,-0.9663213,0
0.31342798,-0.20242488,2.2646835,0
-0.5999359,0.4529839,0.53675973,0
0.5488801,0.97540474,-1.1868334,1
0.91569424,-0.111361176,-1.4356189,0
-0.8051337,-0.12022294,1.0041354,0
-0.81500155,0.36386418,-0.015091538,0
0.18879697,0.05740565,-0.88406533,0
0.94986737,0.5196705,-0.9379062,0
0.46506664,-1.4288859,-0.5428977,1
-1.2279917,0.81346995,1.7178777,1
0.7055502,0.09454353,-1.0177124,0
-1.713191,0.6431972,0.53699565,1
-0.7754563,-0.2501781,0.7585936,0
0.5807152,-0.34068757,-0.57928824,0
-1.9593331,1.029672,-0.32414985,0
1.0470251,0.9024718,-1.0340674,0
-1.168391,0.024112731,-0.37657094,0
-0.4891719,-0.16053575,0.7600685,0
0.30127022,0.8374859,1.777297,1
-0.2874394,0.49341115,0.8036769,0
1.7932336,-1.9053279,-0.119498685,0
1.3190794,0.78639853,0.12035979,0
0.24301532,1.1454983,-1.8058925,0
-2.1893206,0.17746845,-0.44924486,1
0.94786334,1.7513131,2.5711212,0
-2.7665675,0.5470922,-1.7894439,1
0.389043,-0.57249707,-0.59525126,0
-0.88025516,0.45419204,0.20956881,1
0.72993934,-1.3651265,0.06724568,0
0.40695727,-1.152787,-0.4569978,0
1.3192816,0.35616237,-1.3317615,1
0.55983454,0.07166922,-1.0502133,1
-0.03180024,0.366637,-1.8803682,0
-0.36529195,-1.5174699,0.082547456,0
1.0727051,1.0645328,-1.2707889,0
0.5428592,0.9434379,-0.61645913,1
-2.2335496,-0.49717918,1.052575,0
-1.6453127,0.60610765,-0.18919417,0
0.19693923,-0.17190507,-1.3033524,1
0.16155213,0.962004,-0.8544653,0
-0.29692006,-1.429819,0.40964502,0
-0.8163688,-0.23661153,0.23630625,0
-2.0653665,1.1336979,1.110142,0
0.9375384,-1.4289643,0.104640976,0
0.49418926,-1.5811876,0.28857943,0
-0.461909,-1.3416268,-0.738354,1
0.1096088,0.003956288,-1.1390867,0
1.0215728,0.70160717,-1.2470129,1
0.43104526,-1.0317652,-0.011455283,0
0.7694298,-1.2522973,0.53896517,0
1.0826983,1.2860954,-0.5634717,0
1.2712352,-0.5560936,0.97215974,0
0.17298222,-0.4978853,-1.283555,1
0.22067355,-0.09392798,-1.2870579,0
-0.19916138,-0.37981415,-1.1113106,0
-2.2334287,0.12642017,0.26117694,0
-0.6501375,0.12301132,0.36227733,1
-2.812562,-1.3317038,1.1235068,0
-0.54431903,0.81839466,-1.5185639,0
-0.54331386,1.1346059,-1.1202979,0
0.5736582,-1.7885166,-0.08126894,0
0.58134955,-1.1486832,-0.27665472,0
0.3747017,-0.087148875,-1.3319653,0
-1.9177084,-0.5753206,1.4210095,1
0.49945006,1.650481,-0.97258836,1
-2.6511962,0.16940722,0.6958301,1
-0.009933233,-1.1075585,-0.049453963,0
-0.00410375,-1.05915,1.1066204,1
0.05112502,0.025871545,-1.4048234,0
0.8491673,-0.8325856,-1.1593316,0
-2.087809,-0.35302272,0.4197895,0
0.01299876,-0.264158,-1.0798512,0
-2.628616,-0.8651885,-1.0411087,1
-0.8599213,0.5642747,0.17182536,0
-0.017936707,0.7521068,-0.90097654,1
-2.6009588,0.2593669,-0.63237166,0
0.6120125,-0.5204763,-0.9912742,1
-2.4854298,-0.9462993,0.57398444,1
0.7716731,0.5912526,-1.4876047,0
0.29736263,-0.0319795,-0.43653852,0
1.5244551,-0.050665677,0.30400014,0
0.3144085,-1.3098478,-0.8692289,0
1.2134373,-1.4898959,-0.88212705,1
0.7378254,0.77511764,-1.1810329,0
0.907305,0.14556934,-0.896231,1
1.3013871,-1.106721,0.7821637,1
-0.3577679,-0.64345586,-1.1928273,0
1.6936877,-0.41588318,0.23352417,0
-0.4725144,-0.39476568,2.2076178,1
0.9875747,-0.6448042,-0.9881474,0
0.9001015,1.6420197,0.7673909,0
0.72368956,-1.436675,0.028048277,0
0.058091283,0.42575166,-0.76080334,0
0.73187107,-1.0871989,0.3296301,1
-1.1974596,-0.6665653,0.28209984,0
-1.2595705,0.11895261,0.072191924,0
0.31536785,-0.35574234,-0.8938601,0
-2.9572902,-1.0854359,0.12137914,1
0.9582157,-0.11099088,-0.836823,0
0.32173017,-0.63103104,-0.80452186,0
0.34581143,0.7486738,-0.4433887,0
-0.9457562,0.3150822,0.035122685,0
-0.24711192,-1.3751905,2.34221,1
0.121134296,-1.0271608,0.06601848,1
-0.4781005,0.009060504,0.91410106,0
0.64432657,-1.7817174,1.3792815,0
0.027062237,-0.6195659,-1.2225342,0
-0.02940163,-1.2375226,0.92032146,0
-1.7896295,-1.0591854,0.057004303,0
0.3968162,-1.0746887,-1.6747042,1
1.2649933,-1.7771802,-0.22456445,1
0.08868921,1.7070764,-1.0667554,1
0.15205109,0.96944016,-1.3494446,0
-0.16018322,-0.2635703,-0.75419474,0
1.1745534,1.8331294,0.31713045,0
-0.3885925,0.112277366,0.7247444,0
-1.8033736,-0.035090804,-0.089060575,1
1.1079048,0.83534026,-0.56887615,0
-1.8063672,-0.6436136,0.13537455,0
1.9171576,0.07662323,0.11953593,0
0.8428343,0.15994513,1.2282865,0
-0.085034996,0.8281612,-0.35714072,1
0.6816485,0.61918515,-0.54095995,0
0.8094391,0.6340014,-1.2349063,0
-0.13107911,-1.4420214,1.2953994,0
0.76151586,0.034839183,-0.7423622,0
-1.48974,-0.55735165,0.2720937,0
0.37333658,-1.4555942,0.46678033,1
-1.4371855,1.1558317,0.31861565,0
-0.758155,0.4855913,0.345961,1
-0.24096677,0.52431417,-1.7386637,0
-2.43812,0.44056454,-0.04918588,1
0.62357855,-1.2021487,-1.2726122,0
0.5840372,-1.2929347,0.3030705,1
-2.1006591,0.25790003,-0.7595236,0
0.91041553,0.055821225,-0.88328445,0
0.4030609,-1.3995866,-0.16386446,0
-2.1611538,0.46773455,-0.52527976,0
-3.0338104,0.24508247,-1.3633991,0
0.8491484,0.44065982,-0.54201925,0
-0.5607672,1.3291302,0.2688699,0
0.36543813,-1.1392772,0.7429022,1
0.59703875,1.6516337,-1.0777867,0
-0.06094542,0.5427253,-1.3470263,1
1.3876823,-0.22335133,0.9612098,0
-1.1611044,-0.059980392,0.19107026,0
-1.4905095,0.1555546,-0.10383475,0
1.3972362,0.48604238,-1.2182076,1
-0.27183345,0.82015944,-1.0847889,0
0.6474803,0.067688,-1.5991712,0
0.78063726,1.0201426,-1.282374,1
0.49469697,-0.055778533,-1.5988014,0
0.39766562,0.8306043,-0.49819028,1
-0.6045181,0.36445618,0.5034163,0
0.5187296,0.961981,-0.7354207,1
0.8318293,-1.9929222,-0.2319566,0
0.23309536,-1.2526699,0.033947814,0
-0.26455185,0.30477905,-1.0622933,0
-0.48851585,0.4069143,0.55483514,0
0.06812316,0.025280327,-1.7356614,1
0.13508353,0.08589366,-0.5785508,0
-2.3112192,0.67805874,-0.27183664,1
-1.7036308,0.2849888,0.21114795,1
-1.5922432,-0.36744407,0.9533044,1
0.30716956,1.8075463,0.14180475,1
0.0841874,-1.2880723,-1.3683186,0
-0.96050423,0.37539172,-0.28288108,0
-0.9922769,-0.34018594,0.36840576,1
1.624182,1.0603802,-0.05634488,0
0.74851227,-1.2539574,-1.0051253,0
-0.7131992,-0.15232286,0.7967031,1
0.22737011,0.24704434,-0.88331234,0
0.5501341,1.2737236,1.895921,1
-0.9447087,-0.45793262,0.561635,0
0.27903673,0.37577704,-0.7997259,0
-1.650438,-0.87605894,0.92182946,0
0.83474195,1.3184134,-0.95042545,1
-0.041642755,0.078773975,-1.0706474,0
0.48544478,0.89165217,-0.5167309,1
-1.705235,0.6463059,-0.5277362,0
0.6396084,0.806753,1.0186636,0
1.1198508,1.8405575,-1.4962453,1
0.37780857,0.8531421,-1.1105288,0
-1.0089972,-0.333475,0.9114007,0
0.6315737,2.1110044,-1.043937,0
0.6490555,-1.7622058,0.26888227,0
0.70769536,0.20855755,-1.0854412,1
-0.85088736,0.56014,0.12723002,0
1.3858743,0.83804476,-2.0046623,0
1.2191899,-0.602325,-1.6570189,0
0.88246155,-1.3911326,0.5428003,0
0.28592792,-0.92067915,-0.5457988,0
0.37933302,0.5090593,-1.2849605,0
-0.014780194,-1.4134334,1.9957075,0
0.93122345,-0.11933568,-1.08156,0
-0.8974325,0.20550469,0.37076366,1
-2.0100167,0.6692883,0.43210346,0
0.80665666,0.38644657,-0.9083413,0
-0.59907866,1.9569949,-0.5051902,1
-0.5793249,0.81988776,0.60540277,0
0.9852718,1.4292383,0.42382902,0
-1.3402418,0.51167065,-0.5381485,0
0.61225724,0.34678996,1.180318,0
1.4176712,-1.5458715,-1.1581227,1
1.4295218,-0.45986015,0.8388256,0
-2.2811637,1.2102933,0.48442543,0
0.120933354,-1.5494952,-1.5914662,0
0.28103226,-0.79600656,0.6268855,0
0.31862965,-1.3352206,0.60611886,0
-0.32870433,1.0887965,-0.8333218,1
-2.5372407,-0.72678053,1.1331345,0
-0.048666507,0.28148413,-1.3399789,0
-1.3845459,-0.38886893,0.4419169,0
-2.3122003,1.3131734,0.6772772,1
-0.08260426,1.3142104,-1.2453115,1
-2.5080726,0.00080117583,0.12658837,1
0.9732684,1.1272893,-1.1101397,0
0.4461909,-1.2333322,-0.5267645,0
1.0320542,-1.3526605,-0.8969096,0
0.32140765,-1.3251383,-1.3446288,0
0.6660075,-1.0805911,0.99186486,0
0.5941484,0.55010843,-0.8032193,1
-2.6609023,0.8941208,0.4059175,0
0.8479258,-1.1265767,-0.67582774,0
-0.4508972,-1.1676719,0.5018544,0
0.25734276,1.1937239,-1.6231911,0
-1.9533951,-0.30238217,0.05679646,1
-0.27061602,-0.484349,2.0424669,0
0.915599,-1.24131,-0.4843716,0
0.1760042,-0.20598221,-1.301414,0
-0.50066847,-0.45913273,2.3075256,1
-0.47129455,-2.0223951,0.3126747,1
0.56643957,0.5294901,-0.3907597,1
-0.3690075,0.20559579,0.5261881,1
1.4435364,-1.6107453,-0.37226975,1
0.17552099,-0.15205362,-1.1314927,0
-1.4043843,-0.28452438,-0.005610347,0
0.42470077,1.5148538,-0.5078808,0
0.46181682,-0.17477867,-1.2368231,1
-0.27009973,0.8182818,-0.98057675,0
-1.9244406,0.8254381,1.4774375,1
-0.84546083,0.26354212,0.36108294,0
-0.76704955,-0.9484247,-0.46144515,0
-1.2407742,-0.48856094,0.6002014,0
-0.46636704,-1.7856814,-0.6141113,0
-0.6730225,0.9739318,0.79501456,1
0.83358943,-1.174962,-0.11264301,0
-0.2667179,0.43445355,0.607518,0
0.29327005,-1.8185371,-0.50666517,0
0.24912274,0.10622673,-1.5379626,1
-0.5866026,-0.17138322,0.66076785,0
0.57845026,0.7590525,-1.4401116,1
-2.2807271,-0.83882946,0.7846702,0
1.5693774,-0.8788394,0.66286236,0
0.6759593,-1.324681,0.5983566,0
0.16124094,-1.0444846,0.26056394,0
-0.6355996,-0.034674205,0.8066462,1
-1.6067026,-0.35910347,0.6010061,1
-1.4114201,0.66984856,-0.066487685,0
-0.11471751,-2.1042767,-0.06854691,1
-0.537397,-1.1372219,0.42505965,0
-1.2897642,-0.8726157,1.1114155,1
0.6052637,0.22766858,-1.5312698,0
-1.6095077,-0.6357803,0.64936364,1
0.2941357,0.42869687,-1.6952668,1
-0.22367951,-1.1651331,-0.20870394,0
-0.59784096,-0.09994822,0.90202427,0
0.68154424,1.0154612,-1.4358895,0
0.7298939,0.6151148,-1.1705136,0
0.5925816,-1.2519804,-0.09669426,1
1.0924984,0.84027845,-1.7580752,0
-0.13955082,-1.0002959,2.3926702,1
-0.5318888,0.4058949,0.443001,0
0.29900232,0.8285936,-1.5200312,0
0.19261448,-1.0633745,-0.7172529,0
0.37352523,0.020427793,-1.0200386,1
-0.09150711,-1.5451926,-0.47347215,0
-1.957872,0.121013895,0.7294056,0
1.7420794,0.94327766,1.6691568,0
-2.5585377,0.8182536,1.0710828,0
0.97796166,-1.3363391,0.2450606,1
0.5888222,0.8309408,1.0640986,0
0.52279437,-1.4374869,-0.49901313,1
-1.2285658,0.5488167,0.43034998,0
0.9530305,1.3307261,0.83468574,1
0.53039414,-1.2571496,0.33977833,0
0.2858699,-1.8070366,-0.22714871,0
0.17997733,-1.0279064,-0.75494564,1
-1.3465247,0.4800712,-0.008156642,1
0.23193504,1.3310888,-1.5851544,0
-0.8862893,0.62803555,-0.098666675,0
-1.1219095,0.2570287,-0.25064728,0
-0.63016534,2.1138856,0.15707216,0
0.0034500659,-0.69829494,2.3902261,0
0.31179422,0.68755555,-1.071355,0
1.0265983,1.0959833,1.3244963,1
-0.3677092,0.4630605,-0.99277174,0
0.5164987,0.2825834,-1.1469294,1
-0.24693243,1.9082652,0.44769704,0
0.2736574,-0.35696173,-1.1243732,1
0.3109419,-0.2849062,-0.8516786,0
0.5330042,-1.4982791,-0.24399132,0
0.5547864,-1.293321,1.168029,0
-1.3818079,0.53614336,-0.25871098,0
-0.17623946,0.2566806,0.73576,0
0.5079836,0.77989113,-0.94849735,0
1.6488053,0.24953654,-0.65014166,0
0.6419766,0.5100285,-1.6191123,0
0.5769904,-1.7450279,0.12422439,0
-0.859476,-0.20551232,0.5186838,1
1.8670995,-0.8387878,-0.8299326,0
1.2259575,0.66594875,-1.5983069,0
0.44300193,1.6801695,1.0602784,1
0.7123575,0.42775694,-0.71438086,1
-0.8176638,-0.1242003,0.27821597,0
-1.9087687,-1.0715058,0.21294484,0
-1.1879505,-0.527892,0.13849309,1
0.6653178,-1.098772,-1.1089092,1
0.28696913,-1.6536779,-0.29167295,0
0.5500732,-1.0180161,-0.044745337,0
-0.33187374,-1.6565869,-0.5478395,0
0.6434838,-0.7887914,-0.66419315,0
0.13949606,-0.00571692,-1.2353911,1
1.8808864,0.7973178,-0.16731001,0
1.1665497,-0.2395857,-1.0531902,0
1.2493407,0.94573265,-1.2386816,0
0.34774008,0.60576665,-0.813161,0
0.5606876,0.82188183,-1.0993084,0
-2.0324657,-0.13801464,-0.42475194,0
-0.79930204,-0.21166743,0.50829154,0
-1.9371791,-1.0019977,0.71273637,1
-0.04285112,-1.2443234,-0.4625873,0
-0.9665321,0.12795869,0.13476299,0
-2.4890387,-1.2960191,0.8612684,0
-0.11827121,0.28610379,0.69645685,0
0.45059,0.32585546,-1.0340958,0
0.9464427,-0.40247786,-1.3960539,1
0.37939626,-0.27750874,-0.43813986,0
